dependent_schema,dependent_view,source_schema,source_object
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_party_summary,public,view_riksdagen_politician
public,view_riksdagen_person_signed_document_summary,public,document_person_reference_da_0
public,view_riksdagen_person_signed_document_summary,public,document_person_reference_da_0
public,view_riksdagen_person_signed_document_summary,public,document_person_reference_da_0
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_party_member
public,view_riksdagen_politician,public,view_riksdagen_party_member
public,view_riksdagen_politician,public,view_riksdagen_party_member
public,view_riksdagen_politician,public,view_riksdagen_party_member
public,view_riksdagen_politician,public,view_riksdagen_party_member
public,view_riksdagen_politician,public,view_riksdagen_party_member
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,assignment_data
public,view_riksdagen_politician,public,assignment_data
public,view_riksdagen_politician,public,assignment_data
public,view_riksdagen_politician,public,assignment_data
public,view_riksdagen_politician,public,assignment_data
public,view_riksdagen_politician,public,assignment_data
public,view_riksdagen_politician,public,assignment_data
public,view_riksdagen_politician,public,assignment_data
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician,public,view_riksdagen_politician_document_summary
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_party_member
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_party_member
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_party_member
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_vote_data_ballot_politician_summary_annual
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_vote_data_ballot_politician_summary_annual
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_vote_data_ballot_politician_summary_annual
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_vote_data_ballot_politician_summary_annual
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_vote_data_ballot_politician_summary_annual
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_vote_data_ballot_politician_summary_annual
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_vote_data_ballot_politician_summary_annual
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_vote_data_ballot_politician_summary_annual
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_party_member
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_party_member
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_party_member
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_party_member
public,view_riksdagen_politician_ballot_summary,public,view_riksdagen_party_member
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_data
public,view_riksdagen_politician_document,public,document_person_reference_co_0
public,view_riksdagen_politician_document,public,document_person_reference_da_0
public,view_riksdagen_politician_document,public,document_person_reference_da_0
public,view_riksdagen_politician_document,public,document_person_reference_da_0
public,view_riksdagen_politician_document,public,document_person_reference_da_0
public,view_riksdagen_politician_document,public,document_person_reference_da_0
public,view_riksdagen_politician_document,public,document_person_reference_da_0
public,view_riksdagen_politician_document,public,document_person_reference_da_0
public,view_riksdagen_politician_document,public,document_status_container
public,view_riksdagen_politician_document,public,document_status_container
public,view_riksdagen_politician_document,public,document_status_container
public,view_riksdagen_politician_document,public,document_status_container
public,view_riksdagen_politician_document,public,document_status_container
public,view_riksdagen_politician_document,public,document_status_container
public,view_riksdagen_politician_document,public,document_status_container
public,view_riksdagen_politician_document,public,document_status_container
public,view_riksdagen_politician_document,public,document_status_container
public,view_riksdagen_politician_document_daily_summary,public,view_riksdagen_politician_document
public,view_riksdagen_politician_document_daily_summary,public,view_riksdagen_politician_document
public,view_riksdagen_politician_document_daily_summary,public,view_riksdagen_politician_document
public,view_riksdagen_politician_document_summary,public,view_riksdagen_politician_document
public,view_riksdagen_politician_document_summary,public,view_riksdagen_politician_document
public,view_riksdagen_politician_document_summary,public,view_riksdagen_politician_document
public,view_riksdagen_politician_document_summary,public,view_riksdagen_politician_document
public,view_riksdagen_politician_experience_summary,public,assignment_data
public,view_riksdagen_politician_experience_summary,public,assignment_data
public,view_riksdagen_politician_experience_summary,public,assignment_data
public,view_riksdagen_politician_experience_summary,public,person_data
public,view_riksdagen_politician_experience_summary,public,person_data
public,view_riksdagen_politician_experience_summary,public,person_data
public,view_riksdagen_politician_experience_summary,public,assignment_data
public,view_riksdagen_politician_experience_summary,public,assignment_data
public,view_riksdagen_politician_experience_summary,public,assignment_data
public,view_riksdagen_politician_influence_metrics,public,person_data
public,view_riksdagen_politician_influence_metrics,public,person_data
public,view_riksdagen_politician_influence_metrics,public,person_data
public,view_riksdagen_politician_influence_metrics,public,person_data
public,view_riksdagen_politician_influence_metrics,public,person_data
public,view_riksdagen_politician_influence_metrics,public,vote_data
public,view_riksdagen_politician_influence_metrics,public,vote_data
public,view_riksdagen_politician_influence_metrics,public,vote_data
public,view_riksdagen_politician_influence_metrics,public,vote_data
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_party_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_party_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_party_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_party_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_party_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_party_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_party_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_party_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_party_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_party_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_annual,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily
