election_cycle_id,cycle_year,calendar_year,semester,party,performance_score,active_members,party_violations,party_win_rate,party_participation_rate,documents_last_year,party_avg_rebel_rate,committees_active,rank_by_performance,rank_by_discipline,percent_rank_performance,ntile_party_tier,prev_cycle_performance,prev_cycle_documents,stddev_performance,cycle_party_count,change_performance_pct,change_documents_pct,performance_trend,discipline_score,competitiveness_index
2022-2026,4,2025,annual,NYD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,2,2019,annual,C,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,3,2028,annual,MP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,2,2007,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,3,2008,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,1,2014,annual,SOC.P,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2002-2006,3,2004,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,3,2012,annual,C,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,1,2006,annual,MP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2026-2030,4,2029,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,4,2005,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,3,2016,annual,S,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,2,2023,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,1,2018,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2006-2010,2,2007,annual,PP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,1,1994,annual,PP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2002-2006,4,2005,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,4,2005,annual,KD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,1,2014,annual,SPI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2022-2026,1,2022,annual,S,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
1998-2002,2,1999,annual,MP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,1,2002,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2010-2014,3,2012,annual,JL,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,2,2023,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,4,2025,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,1,2014,annual,S,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2006-2010,2,2007,annual,C,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,1,2006,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2002-2006,3,2004,annual,RS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,3,1996,annual,KD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,4,2013,annual,V,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,1,2006,annual,LBPO,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2018-2022,3,2020,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,3,2016,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,2,2027,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,3,1996,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,2,2007,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,3,2000,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,1,2010,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2006-2010,3,2008,annual,V,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,2,2011,annual,FP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,2,2007,annual,JL,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,1,1998,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2010-2014,4,2013,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,3,2004,annual,SPI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,2,2011,annual,JL,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,1,1994,annual,VägV,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2006-2010,4,2009,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,4,2021,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,1,2002,annual,C,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
1994-1998,4,1997,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,2,2015,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,2,1999,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,3,2000,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,4,1997,annual,V,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,3,2016,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,4,2005,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,4,2001,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,4,2009,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,2,2007,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,1,2014,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
1998-2002,4,2001,annual,KD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,3,2016,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,2,2007,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,1,2006,annual,S,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2026-2030,2,2027,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,4,2021,annual,NYD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,3,2008,annual,NYD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,1,1998,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2002-2006,1,2002,annual,RS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2018-2022,3,2020,annual,S,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,4,2021,annual,MP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,3,2004,annual,JL,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,1,2014,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2026-2030,1,2026,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
1994-1998,3,1996,annual,S,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,4,2001,annual,MP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,3,2028,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,2,2011,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,2,1995,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,1,2026,annual,NYD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2026-2030,3,2028,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,2,2023,annual,PP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,2,2015,annual,SKÅ,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,2,2019,annual,NYD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,4,2025,annual,LBPO,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,1,2006,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2022-2026,2,2023,annual,VägV,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,3,2028,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,2,1995,annual,LBPO,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,2,2003,annual,S,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,4,2017,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,1,1994,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2014-2018,1,2014,annual,V,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2014-2018,1,2014,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
1998-2002,4,2001,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,2,1995,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,4,2017,annual,SOC.P,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,2,2019,annual,PP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2030-2034,1,2030,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,30,,,baseline,14.00,3.33
2010-2014,2,2011,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,2,2023,annual,SOC.P,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,2,2011,annual,SPI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,1,2022,annual,SPI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2026-2030,2,2027,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,3,1996,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,1,2006,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2006-2010,4,2009,annual,V,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,3,2004,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,3,2008,annual,MP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,4,2021,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,3,1996,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,1,1998,annual,FP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
1998-2002,3,2000,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,2,2023,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,3,2012,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,3,2008,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,2,2011,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,2,1999,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,1,2018,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
1994-1998,1,1994,annual,SOC.P,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2014-2018,3,2016,annual,SD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,4,2025,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,3,2024,annual,V,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,3,2008,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,1,2010,annual,L,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
1994-1998,1,1994,annual,KD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2022-2026,4,2025,annual,C,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,3,1996,annual,SKÅ,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,4,2009,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,3,2012,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,1,2002,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
1998-2002,1,1998,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2026-2030,1,2026,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
1994-1998,3,1996,annual,SOC.P,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2006-2010,1,2006,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2002-2006,4,2005,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,1,1998,annual,EAP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
1994-1998,1,1994,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
1994-1998,4,1997,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,1,2002,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,,,0,120,,,baseline,14.00,0.83
2006-2010,4,2009,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,2,1999,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,3,2024,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,1,2014,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2006-2010,2,2007,annual,SKÅ,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,1,1994,annual,RS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
1994-1998,3,1996,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,1,2022,annual,NYD,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2030-2034,1,2030,annual,MP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,30,,,baseline,14.00,3.33
2026-2030,3,2028,annual,RS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,2,1995,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,1,2018,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
1994-1998,1,1994,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2026-2030,1,2026,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2006-2010,2,2007,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,1,2002,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2018-2022,4,2021,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,2,2027,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,3,1996,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,4,2021,annual,JL,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,1,2002,annual,K,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2010-2014,2,2011,annual,SOC.P,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,3,2024,annual,DjuP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2026-2030,4,2029,annual,SPI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,3,2012,annual,ALP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,3,2012,annual,PP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,1,2002,annual,KrVP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,,,0,120,,,baseline,14.00,0.83
2002-2006,2,2003,annual,SPI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,1,2014,annual,PP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
2006-2010,2,2007,annual,LBPO,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,2,2003,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,1,2010,annual,MP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,,,0,120,,,baseline,14.00,0.83
1998-2002,2,1999,annual,SKÅ,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,2,1999,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2014-2018,4,2017,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
1998-2002,2,1999,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,2,2019,annual,SJP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,4,35.00,0,0,120,0.00,,stable,14.00,0.83
2002-2006,1,2002,annual,ENH,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,,,0,120,,,baseline,14.00,0.83
2014-2018,2,2015,annual,EAP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,3,2012,annual,FI,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,3,2024,annual,NorrS,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,2,2023,annual,M,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
2018-2022,3,2020,annual,---,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
1994-1998,4,1997,annual,KLP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,2,35.00,0,0,120,0.00,,stable,14.00,0.83
2022-2026,3,2024,annual,-,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,1,35.00,0,0,120,0.00,,stable,14.00,0.83
2010-2014,4,2013,annual,MP,35.00,0,0,0.00,0.00,0,0.00,0,1,1,0,3,35.00,0,0,120,0.00,,stable,14.00,0.83
