userid,dbid,toplevel,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,temp_blk_read_time,temp_blk_write_time,wal_records,wal_fpi,wal_bytes,jit_functions,jit_generation_time,jit_inlining_count,jit_inlining_time,jit_optimization_count,jit_optimization_time,jit_emission_count,jit_emission_time
10,16385,f,-1939964406782239395,"CREATE FUNCTION pgp_pub_decrypt_bytea(bytea, bytea, text, text)
RETURNS bytea
AS '$libdir/pgcrypto', 'pgp_pub_decrypt_bytea'
LANGUAGE C IMMUTABLE STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.091482,0.091482,0.091482,0.091482,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,904,0,0,0,0,0,0,0,0
10,16385,t,-7175215348164845301,COMMENT ON COLUMN public.person_detail_element.detail_list_person_detail_el_0 IS 'DATA.Public GDPR.Personal',0,0,0,0,0,0,1,0.108053,0.108053,0.108053,0.108053,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,165,0,0,0,0,0,0,0,0
10,16385,t,-3323236497838911103,COMMENT ON COLUMN public.qrtz_triggers.end_time IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.104886,0.104886,0.104886,0.104886,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
10,16385,f,7638423386962223811,"CREATE FUNCTION vector_norm(vector) RETURNS float8
	AS '$libdir/vector' LANGUAGE C IMMUTABLE STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.086081,0.086081,0.086081,0.086081,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1321,0,0,0,0,0,0,0,0
16384,16385,f,-5390509933063915818,SELECT COUNT(*) FROM public.view_riksdagen_party_switcher_outcomes,1,0.454533,0.454533,0.454533,0.454533,0,1,0.010190000000000001,0.010190000000000001,0.010190000000000001,0.010190000000000001,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-8373026466064563307,"CREATE MATERIALIZED VIEW public.view_riksdagen_vote_data_ballot_politician_summary AS
 SELECT vote_data.embedded_id_ballot_id,
    vote_data.embedded_id_intressent_id,
    vote_data.embedded_id_concern,
    vote_data.embedded_id_issue,
    vote_data.party,
    max((vote_data.first_name)::text) AS first_name,
    max((vote_data.last_name)::text) AS last_name,
    max((vote_data.gender)::text) AS gender,
    max(vote_data.born_year) AS born_year,
    max(view_riksdagen_vote_data_ballot_party_summary.avg_born_year) AS avg_born_year,
    max(view_riksdagen_vote_data_ballot_party_summary.total_votes) AS total_votes,
    max(view_riksdagen_vote_data_ballot_party_summary.yes_votes) AS yes_votes,
    max(view_riksdagen_vote_data_ballot_party_summary.no_votes) AS no_votes,
    max(view_riksdagen_vote_data_ballot_party_summary.abstain_votes) AS abstain_votes,
    max(view_riksdagen_vote_data_ballot_party_summary.absent_votes) AS absent_votes,
    bool_or(view_riksdagen_vote_data_ballot_party_summary.approved) AS approved,
    max((vote_data.vote)::text) AS vote,
        CASE
            WHEN ((((vote_data.vote)::text = $1::text) AND bool_or(view_riksdagen_vote_data_ballot_party_summary.approved)) OR (((vote_data.vote)::text = $2::text) AND (NOT bool_or(view_riksdagen_vote_data_ballot_party_summary.approved)))) THEN $3
            ELSE $4
        END AS won,
        CASE
            WHEN ((((vote_data.vote)::text = $5::text) AND bool_or(view_riksdagen_vote_data_ballot_party_summary.party_approved)) OR (((vote_data.vote)::text = $6::text) AND (NOT bool_or(view_riksdagen_vote_data_ballot_party_summary.party_approved)))) THEN $7
            ELSE $8
        END AS rebel,
    bool_or(view_riksdagen_vote_data_ballot_party_summary.party_won) AS party_won,
    bool_or(view_riksdagen_vote_data_ballot_party_summary.no_winner) AS no_winner,
    max(view_riksdagen_vote_data_ballot_party_summary.percentage_yes) AS percentage_yes,
    max(view_riksdagen_vote_data_ballot_party_summary.percentage_no) AS percentage_no,
    max(view_riksdagen_vote_data_ballot_party_summary.percentage_absent) AS percentage_absent,
    max(view_riksdagen_vote_data_ballot_party_summary.percentage_abstain) AS percentage_abstain,
    max(view_riksdagen_vote_data_ballot_party_summary.percentage_male) AS percentage_male,
    max((vote_data.ballot_type)::text) AS ballot_type,
    max((vote_data.rm)::text) AS rm,
    max((vote_data.label)::text) AS label,
    max(vote_data.vote_date) AS vote_date,
    max(view_riksdagen_vote_data_ballot_party_summary.party_avg_born_year) AS party_avg_born_year,
    max(view_riksdagen_vote_data_ballot_party_summary.party_total_votes) AS party_total_votes,
    max(view_riksdagen_vote_data_ballot_party_summary.party_yes_votes) AS party_yes_votes,
    max(view_riksdagen_vote_data_ballot_party_summary.party_no_votes) AS party_no_votes,
    max(view_riksdagen_vote_data_ballot_party_summary.party_abstain_votes) AS party_abstain_votes,
    max(view_riksdagen_vote_data_ballot_party_summary.party_absent_votes) AS party_absent_votes,
    bool_or(view_riksdagen_vote_data_ballot_party_summary.party_approved) AS party_approved,
    bool_or(view_riksdagen_vote_data_ballot_party_summary.party_no_winner) AS party_no_winner,
    max(view_riksdagen_vote_data_ballot_party_summary.party_percentage_yes) AS party_percentage_yes,
    max(view_riksdagen_vote_data_ballot_party_summary.party_percentage_no) AS party_percentage_no,
    max(view_riksdagen_vote_data_ballot_party_summary.party_percentage_absent) AS party_percentage_absent,
    max(view_riksdagen_vote_data_ballot_party_summary.party_percentage_abstain) AS party_percentage_abstain,
    max(view_riksdagen_vote_data_ballot_party_summary.party_percentage_male) AS party_percentage_male
   FROM (public.vote_data
     LEFT JOIN public.view_riksdagen_vote_data_ballot_party_summary ON ((((vote_data.embedded_id_ballot_id)::text = (view_riksdagen_vote_data_ballot_party_summary.embedded_id_ballot_id)::text) AND ((vote_data.embedded_id_issue)::text = (view_riksdagen_vote_data_ballot_party_summary.embedded_id_issue)::text) AND ((vote_data.embedded_id_concern)::text = (view_riksdagen_vote_data_ballot_party_summary.embedded_id_concern)::text) AND ((vote_data.party)::text = (view_riksdagen_vote_data_ballot_party_summary.embedded_id_party)::text))))
  GROUP BY vote_data.embedded_id_ballot_id, vote_data.embedded_id_issue, vote_data.embedded_id_concern, vote_data.embedded_id_intressent_id, vote_data.party, vote_data.vote
  ORDER BY (max(vote_data.vote_date))
  WITH NO DATA",0,0,0,0,0,0,1,2.158869,2.158869,2.158869,2.158869,0,0,623,0,1,1,0,0,0,0,0,0,0,0.011612,0,0,284,1,35858,0,0,0,0,0,0,0,0
10,16385,t,1180468238968395181,COMMENT ON COLUMN public.committee_document_data.document_status_url_xml IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.084058,0.084058,0.084058,0.084058,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,f,3020268082136400755,COPY  ( SELECT * FROM public.document_container_element ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.068548,0.068548,0.068548,0.068548,0,1,0.000821,0.000821,0.000821,0.000821,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,8662857780307494498,"COPY  ( SELECT document_committee_proposal__0 AS value, COUNT ( * ) AS count FROM committee_proposal_component_0 WHERE document_committee_proposal__0 IS NOT NULL GROUP BY document_committee_proposal__0 ORDER BY count DESC, document_committee_proposal__0 LIMIT $1 ) TO STDOUT WITH CSV HEADER",1,0.049834,0.049834,0.049834,0.049834,0,1,0.005169999999999999,0.005169999999999999,0.005169999999999999,0.005169999999999999,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,-1575718621077215466,COPY  ( SELECT * FROM public.view_riksdagen_vote_data_ballot_party_summary_daily ORDER BY random ( ) LIMIT 0 ) TO STDOUT WITH CSV HEADER,0,0,0,0,0,0,1,0.408686,0.408686,0.408686,0.408686,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,-739333757593525044,SELECT * FROM QRTZ_LOCKS WHERE SCHED_NAME = $2 AND LOCK_NAME = $1 FOR UPDATE,9,0.456125,0.027101,0.154549,0.050680555555555555,0.03932371192807806,9,0.086751,0.004437,0.014637,0.009639000000000002,0.002735309326403708,7,39,1,0,0,0,0,0,0,0,0,0.028503,0,0,0,1,0,54,0,0,0,0,0,0,0,0
10,16385,t,-1072418574754466625,CREATE INDEX application_session_ip_idx ON public.application_session USING btree (ip_information),0,0,0,0,0,0,1,0.724457,0.724457,0.724457,0.724457,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1702,0,0,0,0,0,0,0,0
10,16385,t,7175907052494290830,COMMENT ON COLUMN public.document_attachment.document_attachment_list_doc_0 IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.097122,0.097122,0.097122,0.097122,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,3810831799593450535,"COMMENT ON VIEW public.view_riksdagen_politician_career_trajectory IS 'Career trajectory analysis tracking politician performance across election cycles (2002-2026).
Provides metrics for attendance rates, win rates, leadership roles, and documents authored per cycle.
Classifies career stages (early/mid/late), performance trends (improving/declining/stable), 
and career patterns (peak/decline/rising star). Used for Predictive Intelligence Framework (Framework 4)
to forecast career trajectories and resignation risks.'",0,0,0,0,0,0,1,0.43737,0.43737,0.43737,0.43737,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,651,0,0,0,0,0,0,0,0
10,16385,t,-3817782418418333509,COMMENT ON COLUMN public.vote_meta_data.outcome IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.102742,0.102742,0.102742,0.102742,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,f,-46776173776991408,"COPY  ( SELECT committee AS value, COUNT ( * ) AS count FROM document_proposal_data WHERE committee IS NOT NULL GROUP BY committee ORDER BY count DESC, committee LIMIT $1 ) TO STDOUT WITH CSV HEADER",1,0.038993,0.038993,0.038993,0.038993,0,1,0.004288,0.004288,0.004288,0.004288,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-739913683694531997,COMMENT ON COLUMN public.qrtz_triggers.job_name IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.105097,0.105097,0.105097,0.105097,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
10,16385,f,-3360448620309293526,ALTER EXTENSION pg_stat_statements DROP FUNCTION pg_stat_statements(boolean),0,0,0,0,0,0,3,0.050564000000000005,0.014337,0.020518,0.016854666666666667,0.0026502332392116406,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,162,0,0,0,0,0,0,0,0
10,16385,f,-6820931216917447526,"SELECT fk.""county_regions_sweden_county_0"" FROM ONLY ""public"".""sweden_county_data"" fk LEFT OUTER JOIN ONLY ""public"".""sweden_county_data_container"" pk ON ( pk.""hjid"" OPERATOR(pg_catalog.=) fk.""county_regions_sweden_county_0"") WHERE pk.""hjid"" IS NULL AND (fk.""county_regions_sweden_county_0"" IS NOT NULL)",1,0.0957,0.0957,0.0957,0.0957,0,1,0.002765,0.002765,0.002765,0.002765,0,0,25,1,0,0,0,0,0,0,0,0,0.014067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-2506574784852242286,COMMENT ON COLUMN public.qrtz_simple_triggers.trigger_name IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.097652,0.097652,0.097652,0.097652,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
10,16385,t,-2775217970744306844,COMMENT ON COLUMN public.document_data.id IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.118803,0.118803,0.118803,0.118803,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,218,0,0,0,0,0,0,0,0
16384,16385,t,3441573488324617602,"COPY  ( SELECT org AS value, COUNT ( * ) AS count FROM committee_document_data WHERE org IS NOT NULL GROUP BY org ORDER BY count DESC, org LIMIT 2000 ) TO STDOUT WITH CSV HEADER",0,0,0,0,0,0,1,0.132879,0.132879,0.132879,0.132879,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,7943051336725749443,"COPY  ( SELECT intressent_id AS value, COUNT ( * ) AS count FROM assignment_data WHERE intressent_id IS NOT NULL GROUP BY intressent_id ORDER BY count DESC LIMIT 500 ) TO STDOUT WITH CSV HEADER",0,0,0,0,0,0,1,0.107702,0.107702,0.107702,0.107702,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,-3718511383096892086,SELECT COUNT(*) FROM public.view_document_data_committee_report_url,1,0.032271,0.032271,0.032271,0.032271,0,1,0.003156,0.003156,0.003156,0.003156,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,583681873708123466,COPY  ( SELECT * FROM public.committee_proposal_component_0 ORDER BY random ( ) LIMIT 0 ) TO STDOUT CSV HEADER,0,0,0,0,0,0,1,0.069179,0.069179,0.069179,0.069179,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-6024253789618911818,"CREATE VIEW public.view_committee_productivity_matrix AS
 WITH committee_documents AS (
         SELECT view_riksdagen_politician_document.org AS committee_code,
            date_trunc('quarter'::text, (view_riksdagen_politician_document.made_public_date)::timestamp with time zone) AS period_start,
            count(*) AS total_documents,
            count(DISTINCT
                CASE
                    WHEN ((view_riksdagen_politician_document.document_type)::text = 'Utskottsbetänkande'::text) THEN view_riksdagen_politician_document.doc_id
                    ELSE NULL::character varying
                END) AS committee_reports,
            count(DISTINCT
                CASE
                    WHEN ((view_riksdagen_politician_document.document_type)::text = 'Motion'::text) THEN view_riksdagen_politician_document.doc_id
                    ELSE NULL::character varying
                END) AS motions_handled,
            count(DISTINCT view_riksdagen_politician_document.person_reference_id) AS active_members,
            min(view_riksdagen_politician_document.made_public_date) AS first_document_date,
            max(view_riksdagen_politician_document.made_public_date) AS last_document_date
           FROM public.view_riksdagen_politician_document
          WHERE ((view_riksdagen_politician_document.made_public_date >= (CURRENT_DATE - '3 years'::interval)) AND (view_riksdagen_politician_document.org IS NOT NULL) AND ((view_riksdagen_politician_document.org)::text ~~ '%U'::text))
          GROUP BY view_riksdagen_politician_document.org, (date_trunc('quarter'::text, (view_riksdagen_politician_document.made_public_date)::timestamp with time zone))
        ), committee_info AS (
         SELECT DISTINCT view_riksdagen_committee.embedded_id_org_code AS committee_code,
            view_riksdagen_committee.embedded_id_detail AS committee_name,
                CASE
                    WHEN ((view_riksdagen_committee.embedded_id_org_code)::text ~~ '%U'::text) THEN 'Committee'::text
                    ELSE 'Other'::text
                END AS committee_category
           FROM public.view_riksdagen_committee
          WHERE (view_riksdagen_committee.embedded_id_org_code IS NOT NULL)
        ), productivity_benchmarks AS (
         SELECT committee_documents.period_start,
            avg(committee_documents.total_documents) AS avg_documents_per_committee,
            stddev(committee_documents.total_documents) AS stddev_documents,
            max(committee_documents.total_documents) AS max_documents,
            min(committee_documents.total_documents) AS min_documents,
            percentile_cont((0.5)::double precision) WITHIN GROUP (ORDER BY ((committee_documents.total_documents)::double precision)) AS median_documents
           FROM committee_documents
          GROUP BY committee_documents.period_start
        ), productivity_analysis AS (
         SELECT cd.committee_code,
            ci.committee_name,
            ci.committee_category,
            cd.period_start,
            cd.total_documents,
            cd.committee_reports,
            cd.motions_handled,
            cd.active_members,
            cd.first_document_date,
            cd.last_document_date,
            pb.avg_documents_per_committee,
            pb.median_documents,
            pb.max_documents,
            pb.min_documents,
            lag(cd.total_documents, 1) OVER (PARTITION BY cd.committee_code ORDER BY cd.period_start) AS prev_documents,
            lag(cd.active_members, 1) OVER (PARTITION BY cd.committee_code ORDER BY cd.period_start) AS prev_members,
            round(avg(cd.total_documents) OVER (PARTITION BY cd.committee_code ORDER BY cd.period_start ROWS BETWEEN 3 PRECEDING AND CURRENT ROW), 2) AS ma_4quarter_documents
           FROM ((committee_documents cd
             LEFT JOIN committee_info ci ON (((cd.committee_code)::text = (ci.committee_code)::text)))
             LEFT JOIN productivity_benchmarks pb ON ((cd.period_start = pb.period_start)))
        )
 SELECT committee_code,
    committee_name,
    committee_category,
    period_start,
    (((period_start + '3 mons'::interval) - '1 day'::interval))::date AS period_end,
    EXTRACT(year FROM (period_start)::timestamp without time zone) AS year,
    EXTRACT(quarter FROM (period_start)::timestamp without time zone) AS quarter,
    total_documents,
    committee_reports,
    motions_handled,
    active_members,
    round(((total_documents)::numeric / (NULLIF(active_members, 0))::numeric), 2) AS documents_per_member,
    round(((committee_reports)::numeric / (NULLIF(active_members, 0))::numeric), 2) AS reports_per_member,
    (total_documents - COALESCE(prev_documents, total_documents)) AS document_change,
    round(((((total_documents - COALESCE(prev_documents, total_documents)))::numeric / (NULLIF(prev_documents, 0))::numeric) * (100)::numeric), 2) AS document_change_pct,
    ma_4quarter_documents,
    round(avg_documents_per_committee, 2) AS period_avg_documents,
    round((median_documents)::numeric, 2) AS period_median_documents,
    max_documents AS period_max_documents,
    min_documents AS period_min_documents,
    round(((total_documents)::numeric - avg_documents_per_committee), 2) AS vs_average,
    round(((((total_documents)::numeric / NULLIF(avg_documents_per_committee, (0)::numeric)) - (1)::numeric) * (100)::numeric), 2) AS vs_average_pct,
        CASE
            WHEN ((total_documents)::numeric >= (avg_documents_per_committee * 1.5)) THEN 'HIGHLY_PRODUCTIVE'::text
            WHEN ((total_documents)::numeric >= (avg_documents_per_committee * 1.2)) THEN 'ABOVE_AVERAGE'::text
            WHEN ((total_documents)::numeric >= (avg_documents_per_committee * 0.8)) THEN 'AVERAGE'::text
            WHEN ((total_documents)::numeric >= (avg_documents_per_committee * 0.5)) THEN 'BELOW_AVERAGE'::text
            ELSE 'UNDERPERFORMING'::text
        END AS productivity_level,
        CASE
            WHEN ((total_documents - COALESCE(prev_documents, total_documents)) >= 10) THEN 'STRONG_INCREASE'::text
            WHEN ((total_documents - COALESCE(prev_documents, total_documents)) >= 5) THEN 'MODERATE_INCREASE'::text
            WHEN ((total_documents - COALESCE(prev_documents, total_documents)) > 0) THEN 'SLIGHT_INCREASE'::text
            WHEN ((total_documents - COALESCE(prev_documents, total_documents)) <= '-10'::integer) THEN 'STRONG_DECREASE'::text
            WHEN ((total_documents - COALESCE(prev_documents, total_documents)) <= '-5'::integer) THEN 'MODERATE_DECREASE'::text
            WHEN ((total_documents - COALESCE(prev_documents, total_documents)) < 0) THEN 'SLIGHT_DECREASE'::text
            ELSE 'STABLE'::text
        END AS productivity_trend,
        CASE
            WHEN (((total_documents)::numeric >= (avg_documents_per_committee * 1.5)) AND (active_members >= 10)) THEN 'Exceptional committee productivity and engagement'::text
            WHEN ((total_documents)::numeric >= (avg_documents_per_committee * 1.2)) THEN 'Above-average committee performance'::text
            WHEN ((total_documents)::numeric < (avg_documents_per_committee * 0.5)) THEN 'Committee productivity concerns - investigation recommended'::text
            WHEN ((total_documents - COALESCE(prev_documents, total_documents)) <= '-10'::integer) THEN 'Significant productivity decline detected'::text
            ELSE 'Standard committee operations'::text
        END AS productivity_assessment,
    first_document_date,
    last_document_date,
    (last_document_date - first_document_date) AS activity_span_days
   FROM productivity_analysis
  WHERE (committee_code IS NOT NULL)
  ORDER BY period_start DESC, total_documents DESC",0,0,0,0,0,0,1,2.666307,2.666307,2.666307,2.666307,0,0,553,0,2,2,0,0,0,0,0,0,0,0.019457,0,0,116,0,25521,0,0,0,0,0,0,0,0
16384,16385,f,-2172415910495573228,SELECT COUNT(*) FROM public.view_politician_risk_summary,1,0.595647,0.595647,0.595647,0.595647,0,1,0.008766000000000001,0.008766000000000001,0.008766000000000001,0.008766000000000001,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,6582814943435266098,"CREATE INDEX idx_qrtz_t_state ON public.qrtz_triggers USING btree (sched_name, trigger_state)",0,0,0,0,0,0,1,0.776715,0.776715,0.776715,0.776715,0,0,111,0,1,1,0,0,0,0,0,0,0,0.013265,0,0,22,1,2193,0,0,0,0,0,0,0,0
16384,16385,f,-2105585467717392597,"COPY  ( SELECT sub_type AS value, COUNT ( * ) AS count FROM document_data WHERE sub_type IS NOT NULL GROUP BY sub_type ORDER BY count DESC, sub_type LIMIT $1 ) TO STDOUT WITH CSV HEADER",1,0.038693,0.038693,0.038693,0.038693,0,1,0.004419,0.004419,0.004419,0.004419,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-2169003638758368271,COMMENT ON COLUMN public.committee_document_data.sub_title IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.075231,0.075231,0.075231,0.075231,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,f,-1371993921519431001,SELECT COUNT(*) FROM public.view_riksdagen_party_signatures_document_summary,1,0.046898,0.046898,0.046898,0.046898,0,1,0.00539,0.00539,0.00539,0.00539,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,-3805149531692565932,"COPY  ( SELECT database_source AS value, COUNT ( * ) AS count FROM document_element WHERE database_source IS NOT NULL GROUP BY database_source ORDER BY count DESC, database_source LIMIT $1 ) TO STDOUT WITH CSV HEADER",1,0.029304,0.029304,0.029304,0.029304,0,1,0.004026999999999999,0.004026999999999999,0.004026999999999999,0.004026999999999999,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,8078581720152151731,SET statement_timeout = 0,0,0,0,0,0,0,2,0.012593,0.004408,0.008185,0.0062965,0.0018885000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
