embedded_id_intressent_id,party,embedded_id_id,embedded_id_issue,embedded_id_hangar_id,first_name,last_name,born_year,vote,won,rebel,committee_report,rm,title,sub_title,end_number,org,created_date,public_date,ballot_id,decision_type,against_proposal_parties,against_proposal_number,winner,embedded_id_concern,ballot_type,label,vote_date,avg_born_year,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,approved,no_winner,percentage_yes,percentage_no,percentage_absent,percentage_abstain,percentage_male,party_avg_born_year,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_approved,party_no_winner,party_percentage_yes,party_percentage_no,party_percentage_absent,party_percentage_abstain,party_percentage_male
0957631371811,S,GQ01SFU8,6,2229454,Lars U,Granberg,1965,FRÅNVARANDE,f,f,SFU8,2002/03,Migration och asylpolitik,Sveriges agerande i EU,0,SFU,2003-03-25,2006-03-15,7818296A-5F61-11D7-AE63-000475504757,röstning,"""v""",10,utskottet,SAKFRÅGAN,HUVUD,SFU8,2003-03-25,1954,349,260,24,0,65,t,f,74.50,6.88,18.62,0.00,54.44,1954,144,120,0,0,24,t,f,83.33,0.00,16.67,0.00,52.78
0615338062910,V,H101AU2,2,2875527,Lena,Olsson,1958,NEJ,f,f,AU2,2013/14,Utgiftsområde 14 Arbetsmarknad och arbetsliv,Förslag om ändring i Arbetsförmedlingens registerlag,0,AU,2013-12-10,2013-12-10,0ED3F706-B84D-4551-8782-A5753A73B99B,röstning,"""MP"",""V""",1,utskottet,SAKFRÅGAN,HUVUD,AU2,2013-12-18,1963,349,276,41,0,32,t,f,79.08,11.75,9.17,0.00,55.87,1961,19,0,18,0,1,f,f,0.00,94.74,5.26,0.00,47.37
0853813080501,S,GS01LU26,4,2284391,Majléne,Westerlund Panke,1946,JA,t,f,LU26,2004/05,Stärkt skydd för ensamkommande barn,Utdrag ur belastningsregistret,0,LU,2005-05-19,2006-03-15,E1E8B9CA-0F8C-46EA-B71A-E91E9D573B57,röstning,"""m"",""c"",""fp"",""kd""",4,utskottet,SAKFRÅGAN,HUVUD,LU26,2005-05-19,1954,349,167,135,0,47,t,f,47.85,38.68,13.47,0.00,54.44,1954,144,128,0,0,16,t,f,88.89,0.00,11.11,0.00,50.69
0568055205114,M,GX01UU13,1,2300998,Gustav,Nilsson,1949,JA,t,f,UU13,2009/10,Vissa frågor om globalisering m.m.,Samarbete med Asien och Latinamerika,0,UU,2010-03-08,2010-03-08,9816CD7C-CD92-4E3C-8E82-70CB10D95882,röstning,"""s"",""v"",""mp""",1,utskottet,SAKFRÅGAN,HUVUD,UU13,2010-03-08,1959,349,144,137,0,68,t,f,41.26,39.26,19.48,0.00,53.01,1959,96,81,0,0,15,t,f,84.38,0.00,15.63,0.00,56.25
0144048894712,M,H101SfU15,2,2877236,Ellen,Juntti,1958,JA,t,f,SfU15,2013/14,Vissa socialförsäkringsfrågor,Lagförslagen i övrigt,0,SFU,2014-05-22,2014-05-27,F6EA2056-9CEF-4EF0-B4A7-8EA847351A5B,röstning,"""V""",2,utskottet,SAKFRÅGAN,HUVUD,SfU15,2014-05-28,1963,349,271,18,18,42,t,f,77.65,5.16,12.03,5.16,56.45,1964,107,98,0,0,9,t,f,91.59,0.00,8.41,0.00,57.01
0958776965517,S,GR01BOU5,7,2285965,Lennart,Axelsson,1952,JA,t,f,BOU5,2003/04,Fastighetsrättsliga frågor m.m.,Expropriationsersättning,0,BOU,2004-02-19,2006-03-15,EC8DBBC7-4D83-11D8-AF4B-00047553005B,röstning,"""v""",10,utskottet,SAKFRÅGAN,HUVUD,BOU5,2004-02-19,1954,349,269,25,0,55,t,f,77.08,7.16,15.76,0.00,55.30,1954,144,125,0,0,19,t,f,86.81,0.00,13.19,0.00,53.47
0860429409414,KD,GX01CU24,1,2313611,Désirée,Pethrus Engström,1959,JA,t,f,CU24,2009/10,Allmännyttiga kommunala bostadsaktiebolag och reformerade hyressättningsregler,Lagförslagen,0,CU,2010-06-04,2010-06-04,655C62C3-9D4D-4DC6-BDE5-A5E05F74311A,röstning,"""s"",""mp""",1,utskottet,MOTIVFRÅGAN,HUVUD,CU24,2010-06-04,1959,349,162,133,20,34,t,f,46.42,38.11,9.74,5.73,53.01,1955,24,20,0,0,4,t,f,83.33,0.00,16.67,0.00,54.17
0745594497101,C,GR01SOU4,19,2227818,Lars-Ivar,Ericson,1948,FRÅNVARANDE,f,f,SOU4,2003/04,Äldrepolitik,Ställföreträdarfrågan,0,SOU,2004-02-17,2006-03-15,692E39FA-CE4D-4786-BE15-6C217DA743B2,röstning,"""m"",""c"",""fp"",""kd""",36,utskottet,SAKFRÅGAN,HUVUD,SOU4,2004-02-17,1954,349,164,124,1,60,t,f,46.99,35.53,17.19,0.29,55.30,1955,22,1,15,0,6,f,f,4.55,68.18,27.27,0.00,50.00
0892215792827,KD,GR01SKU25,7,2286116,Torsten,Lindström,1974,AVSTÅR,f,f,SKU25,2003/04,"Allmänna motioner om taxering, skattebetalning och folkbokföring",Längre perioder för momsredovisning för småföretag m.m.,0,SKU,2004-03-16,2006-03-15,C3785734-57DC-11D8-AE99-000475503825,röstning,"""c""",6,utskottet,SAKFRÅGAN,HUVUD,SKU25,2004-03-16,1954,349,165,19,120,45,t,f,47.28,5.44,12.89,34.38,55.01,1951,33,0,0,31,2,f,t,0.00,0.00,6.06,93.94,69.70
0460690753617,S,GU01FiU1,1,2225150,Pia,Nilsson,1962,NEJ,f,f,FiU1,2006/07,Utgiftsramar och beräkning av statsinkomsterna (prop. 2006/07:1),Riktlinjer för den ekonomiska politiken,0,FIU,2006-11-29,2006-11-29,698FB805-522A-4E9E-B6C0-C6DD656FAC48,röstning,"""s""",1,utskottet,SAKFRÅGAN,HUVUD,FiU1,2006-11-29,1958,349,149,109,33,58,t,f,42.69,31.23,16.62,9.46,52.72,1958,130,0,109,0,21,f,f,0.00,83.85,16.15,0.00,50.77
0485476395125,M,H001MJU9,6,2825997,Christian,Holm,1976,FRÅNVARANDE,f,f,MJU9,2012/13,Livsmedelspolitik,Dricksvatten m.m.,0,MJU,2013-03-04,2013-03-04,65429BD2-15BC-4831-886E-544E6CD7DAC6,röstning,"""S"",""MP"",""V""",6,utskottet,SAKFRÅGAN,HUVUD,MJU9,2013-03-04,1963,349,166,129,0,54,t,f,47.56,36.96,15.47,0.00,56.73,1965,107,94,0,0,13,t,f,87.85,0.00,12.15,0.00,57.94
0381231495405,MP,GT01SoU8,1,2289438,Leif,Björnlod,1939,FRÅNVARANDE,f,f,SoU8,2005/06,Tandvårdsfrågor,Tandvårdsförsäkringen m.m.,0,SOU,2005-12-15,2005-12-22,42CCBB41-DDA5-4717-AB15-FD1DD83AD0B6,röstning,"""m""",1,utskottet,SAKFRÅGAN,HUVUD,SoU8,2005-12-15,1954,349,148,39,76,86,t,f,42.41,11.17,24.64,21.78,53.58,1958,17,10,0,0,7,t,f,58.82,0.00,41.18,0.00,52.94
0460690753617,S,GU01NU11,1,2230116,Pia,Nilsson,1962,JA,t,f,NU11,2006/07,Vissa energipolitiska frågor,Allmänna bioenergifrågor,0,NU,2007-05-16,2007-05-16,D6DD5D30-5E49-44C4-B13E-E02FF9C90F52,röstning,"""v""",1,utskottet,SAKFRÅGAN,HUVUD,NU11,2007-05-16,1958,349,274,19,14,42,t,f,78.51,5.44,12.03,4.01,51.58,1958,130,116,0,0,14,t,f,89.23,0.00,10.77,0.00,50.00
0739780276601,KD,GS01BOU2,9,2292619,Alf,Svensson,1938,JA,t,f,BOU2,2004/05,"Hyresrätt och bostadsrätt, m.m.",Kooperativ hyresrätt - uppräkning av medlemsinsatser vid återbetalning,0,BOU,2004-12-09,2006-03-15,BA8EDC93-3DFC-11D9-8985-000475504B27,röstning,"""m"",""c""",12,utskottet,SAKFRÅGAN,HUVUD,BOU2,2004-12-09,1954,349,214,56,1,78,t,f,61.32,16.05,22.35,0.29,53.87,1951,33,25,1,0,7,t,f,75.76,3.03,21.21,0.00,69.70
0737073162411,L,H101UbU10,4,2897853,Emma,Carlsson Löfdahl,1970,JA,t,f,UbU10,2013/14,Grundskolan,Betyg,0,UBU,2014-02-06,2014-02-06,DEAD875B-4132-4F83-B21D-4272BBBE97EA,röstning,"""SD""",5,utskottet,SAKFRÅGAN,HUVUD,UbU10,2014-02-26,1963,349,285,19,0,45,t,f,81.66,5.44,12.89,0.00,57.02,1960,24,20,0,0,4,t,f,83.33,0.00,16.67,0.00,58.33
0538404901718,M,GV01UFöU4,4,2241133,Malin,Löfsjögård,1972,JA,t,f,UFöU4,2007/08,Nationell strategi för svenskt deltagande i internationell freds- och säkerhetsfrämjande verksamhet,FN-resolution 1325,0,UFÖU,2008-05-27,2008-05-27,B6260B4A-9440-426C-AAF9-090D68A60164,röstning,"""v""",5,utskottet,SAKFRÅGAN,HUVUD,UFöU4,2008-05-27,1958,349,275,19,18,37,t,f,78.80,5.44,10.60,5.16,53.30,1959,97,88,0,0,9,t,f,90.72,0.00,9.28,0.00,57.73
0810673119603,S,GS01JUU17,13,2295153,Marianne,Carlström,1946,FRÅNVARANDE,f,f,JUU17,2004/05,Kriminalvårdsfrågor,Åtgärder mot diskriminering inom kriminalvården m.m.,0,JUU,2005-02-17,2006-03-15,067F8E80-74FB-4D27-9DA8-12ADC0085655,röstning,"""mp""",15,utskottet,SAKFRÅGAN,HUVUD,JUU17,2005-02-17,1954,349,258,15,1,75,t,f,73.93,4.30,21.49,0.29,54.15,1954,144,113,0,0,31,t,f,78.47,0.00,21.53,0.00,52.08
0706974423606,M,GW01SoU16,7,2222132,Inge,Garstedt,1947,JA,t,f,SoU16,2008/09,Socialtjänstfrågor,Den sociala barn- och ungdomsvården,0,SOU,2009-03-18,2009-03-18,1D7C189C-6AA7-44DF-A159-5309453D1864,röstning,"""s"",""v""",5,utskottet,SAKFRÅGAN,HUVUD,SoU16,2009-03-18,1959,349,141,119,16,73,t,f,40.40,34.10,20.92,4.58,51.86,1959,97,80,0,0,17,t,f,82.47,0.00,17.53,0.00,56.70
012053331219,M,GZ01FiU11,10,2720004,Anna,Kinberg Batra,1970,JA,t,f,FiU11,2011/12,Höständringsbudget för 2011,Ändrade ramar för utgiftsområden och ändrade anslag,0,FIU,2011-11-14,2011-11-14,CCDEBAFC-03DE-47D4-85B2-787C51B7B2FE,röstning,"""SD""",1,utskottet,SAKFRÅGAN,HUVUD,FiU11,2011-11-14,1963,349,271,18,5,55,t,f,77.65,5.16,15.76,1.43,54.73,1964,107,97,0,0,10,t,f,90.65,0.00,9.35,0.00,54.21
0883392691612,S,GR01MJU13,1,2288605,Anneli,Särnblad Stoors,1968,JA,t,f,MJU13,2003/04,Kust- och insjöfiske samt vattenbruk,Mål och inriktning för en nationell politik för kust- och insjöfisket samt för fritidsfisket och vattenbruket,0,MJU,2004-03-30,2006-03-15,667FF03D-F959-49BB-9E50-0C906C356B18,röstning,"""m""",1,utskottet,SAKFRÅGAN,HUVUD,MJU13,2004-03-30,1954,349,217,39,18,75,t,f,62.18,11.17,21.49,5.16,54.73,1954,144,118,0,0,26,t,f,81.94,0.00,18.06,0.00,52.08
037508021018,V,GZ01TU14,3,2767102,Torbjörn,Björlund,1957,NEJ,f,f,TU14,2011/12,Cykeltrafik,Trafikregler för cykling,0,TU,2012-05-14,2012-05-15,A03BE532-D124-4B3F-94DE-D75489FD938F,röstning,"""MP"",""V""",3,utskottet,SAKFRÅGAN,HUVUD,TU14,2012-05-14,1963,349,268,39,0,42,t,f,76.79,11.17,12.03,0.00,57.02,1960,19,0,18,0,1,f,f,0.00,94.74,5.26,0.00,42.11
0196024739401,M,H101MJU7,1,2877066,Margareta B,Kjellin,1948,JA,t,f,MJU7,2013/14,En hållbar rovdjurspolitik,Avslag på propositionen,0,MJU,2013-11-29,2013-11-29,1B6F49CE-FA71-4FF7-AE56-3E1C41FE3343,röstning,"""MP"",""V""",1,utskottet,SAKFRÅGAN,HUVUD,MJU7,2013-12-10,1963,349,275,41,2,31,t,f,78.80,11.75,8.88,0.57,55.87,1965,107,101,0,0,6,t,f,94.39,0.00,5.61,0.00,57.01
0783033318602,S,GR01MJU10,5,2284690,Rezene,Tesfazion,1946,JA,t,f,MJU10,2003/04,Jordbrukspolitik m.m.,Konkurrensvillkor,0,MJU,2004-03-09,2006-03-15,028BBFE0-2B9A-4D9B-BA50-55A18BEE5345,röstning,"""m"",""c"",""fp"",""kd""",7,utskottet,SAKFRÅGAN,HUVUD,MJU10,2004-03-09,1954,349,144,113,0,92,t,f,41.26,32.38,26.36,0.00,54.73,1954,144,114,0,0,30,t,f,79.17,0.00,20.83,0.00,52.78
0731809135516,S,GR01UBU1,3,2229853,Carina,Adolfsson Elgestam,1959,JA,t,f,UBU1,2003/04,Utgiftsområde        16       Utbildning       ochuniversitetsforskning,Nationellt kvalitetsinstitut,0,UBU,2003-11-25,2006-03-15,27FE722C-C3C6-4B02-8003-15F64C503D54,röstning,"""m"",""c"",""fp""",3,utskottet,SAKFRÅGAN,HUVUD,UBU1,2003-11-25,1954,349,197,108,0,44,t,f,56.45,30.95,12.61,0.00,54.73,1954,144,130,0,0,14,t,f,90.28,0.00,9.72,0.00,52.78
0992420223820,M,H101AU2,16,2875527,Jessica,Rosencrantz,1987,JA,t,f,AU2,2013/14,Utgiftsområde 14 Arbetsmarknad och arbetsliv,Dokumentation vid kommunala arbetsmarknadsinsatser,0,AU,2013-12-10,2013-12-10,5CB3917B-CC5F-481A-B54F-1C90D7390658,röstning,"""SD""",19,utskottet,SAKFRÅGAN,HUVUD,AU2,2013-12-18,1963,349,301,17,0,31,t,f,86.25,4.87,8.88,0.00,55.87,1965,107,100,0,0,7,t,f,93.46,0.00,6.54,0.00,57.01
0326064715100,V,GT01KU32,8,2285701,Karin,Thorborg,1948,JA,t,f,KU32,2005/06,Ett ökat samiskt inflytande,Samlat anslag till Sametinget,0,KU,2006-05-02,2006-05-04,F44EA06C-E449-432C-B653-6304CD1D912B,röstning,"""c"",""fp""",8,utskottet,SAKFRÅGAN,HUVUD,KU32,2006-05-02,1954,349,216,48,2,83,t,f,61.89,13.75,23.78,0.57,53.87,1953,28,21,0,0,7,t,f,75.00,0.00,25.00,0.00,53.57
0415959965211,V,H101UU10,9,2896848,Mia,Sydow Mölleby,1960,NEJ,f,f,UU10,2013/14,Berättelse om verksamheten i Europeiska unionen 2013,"Asyl, migration och visering",0,UU,2014-04-30,2014-05-02,D1EFA22F-3F16-4404-998F-FAEFFA500203,röstning,"""MP"",""V""",21,utskottet,SAKFRÅGAN,HUVUD,UU10,2014-05-27,1963,349,259,39,16,35,t,f,74.21,11.17,10.03,4.58,56.45,1961,19,0,19,0,0,f,f,0.00,100.00,0.00,0.00,47.37
0125056691517,KD,GZ01JuU15,1,2747459,Lars-Axel,Nordell,1952,JA,t,f,JuU15,2011/12,Polisfrågor,Provokation,0,JUU,2012-02-23,2012-02-23,324B020E-BEA8-41EA-B314-23799547567F,röstning,"""SD""",1,utskottet,SAKFRÅGAN,HUVUD,JuU15,2012-02-23,1963,349,274,18,1,56,t,f,78.51,5.16,16.05,0.29,55.87,1961,19,16,0,0,3,t,f,84.21,0.00,15.79,0.00,57.89
0782242286018,M,GQ01KRU4,9,2289398,Gunnar,Axén,1967,JA,t,f,KRU4,2002/03,Idrottsfrågor,Idrottens etik,0,KRU,2003-02-18,2006-03-15,98CE6C7C-3E83-11D7-AE72-000475530096,röstning,"",0,oavgjort?,SAKFRÅGAN,HUVUD,KRU4,2003-02-18,1954,349,266,48,0,35,t,f,76.22,13.75,10.03,0.00,53.87,1954,55,50,0,0,5,t,f,90.91,0.00,9.09,0.00,60.00
0781357446917,S,H001AU11,16,2833040,Sven-Erik,Bucht,1954,JA,t,f,AU11,2012/13,Effektivare sanktioner för arbetsmiljö- och arbetstidsreglerna m.m.,Kränkande särbehandling i arbetslivet,0,AU,2013-06-05,2013-06-05,3D18E55F-20B6-405F-B00B-7BAAE2C4E71F,röstning,"""V""",13,utskottet,SAKFRÅGAN,HUVUD,AU11,2013-06-05,1963,349,293,16,0,40,t,f,83.95,4.58,11.46,0.00,56.45,1962,112,100,0,0,12,t,f,89.29,0.00,10.71,0.00,51.79
0925652297119,SD,H001UU8,3,2793450,Per,Ramhorn,1967,AVSTÅR,f,f,UU8,2012/13,Mellanöstern och Nordafrika,Erkännande av Palestina som stat,0,UU,2012-11-20,2012-11-20,ABD982AB-FA5D-431F-9267-765FD3FEEAA8,röstning,"""S"",""MP"",""V""",7,utskottet,SAKFRÅGAN,HUVUD,UU8,2012-11-20,1963,349,156,139,18,36,t,f,44.70,39.83,10.32,5.16,57.02,1969,20,0,0,18,2,f,t,0.00,0.00,10.00,90.00,85.00
0565167965311,S,GW01NU13,1,2222203,Eva,Sonidsson,1955,AVSTÅR,f,f,NU13,2008/09,Sveriges handlingsprogram för tillväxt och sysselsättning 2008–2010,Sveriges handlingsprogram för tillväxt och sysselsättning 2008-2010,0,NU,2009-02-02,2009-02-03,0BF931DC-3CD5-417F-AFEA-04D4418C7F7A,röstning,"""v""",2,utskottet,MOTIVFRÅGAN,HUVUD,NU13,2009-02-02,1959,349,155,16,115,63,t,f,44.41,4.58,18.05,32.95,52.72,1958,130,9,0,101,20,t,f,6.92,0.00,15.38,77.69,52.31
0731265898310,M,GX01MJU1,12,2285342,Marianne,Kierkemann,1950,JA,t,f,MJU1,2009/10,Utgiftsområde 20 Allmän miljö- och naturvård,Resurser på klimatåtgärder,0,MJU,2009-12-02,2009-12-02,5565BAAF-0BD5-42C2-A826-C2D181CF5F4E,röstning,"""v""",8,utskottet,SAKFRÅGAN,HUVUD,MJU1,2009-12-02,1959,349,259,16,1,73,t,f,74.21,4.58,20.92,0.29,53.58,1959,97,80,0,1,16,t,f,82.47,0.00,16.49,1.03,57.73
0428644311601,S,GT01UbU4,16,2228692,Nils-Erik,Söderqvist,1948,FRÅNVARANDE,f,f,UbU4,2005/06,"Trygghet, respekt och ansvar - om förbud mot diskriminering och annan kränkande behandling av barn och elever",Kränkande former av nollning,0,UBU,2006-01-26,2006-02-01,ADA11924-4569-469C-A8D0-86F8CED487EB,röstning,"""kd""",17,utskottet,SAKFRÅGAN,HUVUD,UbU4,2006-01-26,1954,349,262,27,0,60,t,f,75.07,7.74,17.19,0.00,53.58,1954,144,123,0,0,21,t,f,85.42,0.00,14.58,0.00,51.39
0462699892622,MP,H001UbU16,4,2832853,Maria,Ferm,1985,NEJ,f,f,UbU16,2012/13,Utökad undervisningstid i matematik,Skolans val,0,UBU,2013-03-22,2013-03-22,856194E2-C45A-4556-BEC2-629F4494DAE1,röstning,"""MP"",""V""",4,utskottet,SAKFRÅGAN,HUVUD,UbU16,2013-03-22,1963,349,269,38,0,42,t,f,77.08,10.89,12.03,0.00,56.45,1964,25,0,23,0,2,f,f,0.00,92.00,8.00,0.00,56.00
0879055385113,M,GT01JuU17,7,2224791,Jeppe,Johnsson,1951,AVSTÅR,f,f,JuU17,2005/06,Stöd till polisen vid terrorismbekämpning,Myndigheternas åtgärder mot terrorism,0,JUU,2006-04-25,2006-04-25,4A1A8D06-A08F-46FB-9D01-8C567CAAB599,röstning,"""fp""",6,utskottet,SAKFRÅGAN,HUVUD,JuU17,2006-04-25,1954,349,145,37,95,72,t,f,41.55,10.60,20.63,27.22,53.87,1954,55,1,0,47,7,t,f,1.82,0.00,12.73,85.45,58.18
0517869568019,MP,GV01MJU1,8,2245869,Mikael,Johansson,1960,NEJ,f,f,MJU1,2007/08,Utgiftsområde 20 Allmän miljö- och naturvård m.m.,Rapportering till riksdagen m.m.,0,MJU,2007-12-10,2007-12-10,7EDA7F69-EDC1-4529-B28A-3559362C399F,röstning,"""v"",""mp""",6,utskottet,SAKFRÅGAN,HUVUD,MJU1,2007-12-10,1958,349,241,35,0,73,t,f,69.05,10.03,20.92,0.00,53.01,1963,19,0,15,0,4,f,f,0.00,78.95,21.05,0.00,63.16
0590020362617,M,H101NU2,4,2877353,Cecilia,Brinck,1962,JA,t,f,NU2,2013/14,Utgiftsområde 19 Regional tillväxt,Kommersiell och offentlig service på landsbygden,0,NU,2013-11-28,2013-11-28,B96C1919-7D36-4C76-A662-3773BCD44BF0,röstning,"""S"",""MP"",""V""",6,utskottet,SAKFRÅGAN,HUVUD,NU2,2013-12-10,1963,349,176,143,0,30,t,f,50.43,40.97,8.60,0.00,55.87,1965,107,101,0,0,6,t,f,94.39,0.00,5.61,0.00,57.01
0547818628111,M,GW01MJU8,1,2222078,Betty,Malmberg,1958,JA,t,f,MJU8,2008/09,Grönbok om jordbruksprodukters kvalitet,Grönbok om jordbruksprodukters kvalitet,0,MJU,2008-12-10,2008-12-10,51128EA7-6BB6-4C8F-952E-514663BA10BA,röstning,"""s"",""v"",""mp""",1,utskottet,MOTIVFRÅGAN,HUVUD,MJU8,2008-12-10,1958,349,152,145,0,52,t,f,43.55,41.55,14.90,0.00,53.30,1959,97,86,0,0,11,t,f,88.66,0.00,11.34,0.00,57.73
0697941234716,SD,GZ01UbU12,4,2768591,Margareta,Sandstedt,1964,NEJ,f,f,UbU12,2011/12,Statens styrning mot en likvärdig betygssättning i grundskolan,Kvalitetssäkring av nationella prov,0,UBU,2012-03-20,2012-03-20,1DDD243E-12A6-4982-A063-5B8DC4F4EB68,röstning,"""S""",2,utskottet,SAKFRÅGAN,HUVUD,UbU12,2012-03-20,1963,349,177,115,0,57,t,f,50.72,32.95,16.33,0.00,55.87,1969,19,0,19,0,0,f,f,0.00,100.00,0.00,0.00,84.21
0548314774911,S,GT01JuU11,41,2230244,Veronica,Palm,1973,JA,t,f,JuU11,2005/06,Processrättsliga frågor,Rekryteringen av nämndemän,0,JUU,2006-02-14,2006-02-28,48F77BB4-016D-47E3-819B-4A92274AEE2E,röstning,"""mp""",48,utskottet,SAKFRÅGAN,HUVUD,JuU11,2006-02-14,1954,349,143,14,124,68,t,f,40.97,4.01,19.48,35.53,54.15,1954,144,120,0,0,24,t,f,83.33,0.00,16.67,0.00,51.39
0113077554312,S,H501KU34,5,4784871,Raimo,Pärssinen,1956,JA,t,f,KU34,2017/18,"Fri- och rättigheter, m.m.",Diskriminering m.m.,0,KU,2018-04-25,2017-12-14,CCD9AEBE-12AB-41A5-A9EF-A12A4E1AB24F,röstning,SD,7,utskottet,SAKFRÅGAN,HUVUD,KU34,2018-05-03,1970,349,165,37,91,56,t,f,47.28,10.60,16.05,26.07,54.15,1969,113,98,0,0,15,t,f,86.73,0.00,13.27,0.00,47.79
0807438844115,C,GZ01SfU4,3,2720027,Karin,Nilsson,1956,JA,t,f,SfU4,2011/12,Förbättringar inom familjepolitiken,Avskaffad jämställdhetsbonus,0,SFU,2011-10-05,2011-10-05,0284C448-B503-4E01-9781-9ABCA8396E9D,röstning,"""MP"",""SD"",""V""",2,utskottet,SAKFRÅGAN,HUVUD,SfU4,2011-10-05,1963,349,253,61,0,35,t,f,72.49,17.48,10.03,0.00,55.01,1963,23,22,0,0,1,t,f,95.65,0.00,4.35,0.00,60.87
0367418588113,L,GV01NU15,2,2280220,Liselott,Hagberg,1958,JA,t,f,NU15,2007/08,Ny förvaltningsstruktur inom näringspolitiken och den regionala tillväxtpolitiken,Myndigheternas verksamhet och lokalisering,0,NU,2008-06-09,2008-06-09,6B9E6A3E-113B-4554-8AA3-DA97DF09369E,röstning,"""s"",""v""",1,utskottet,SAKFRÅGAN,HUVUD,NU15,2008-06-09,1958,349,155,131,16,47,t,f,44.41,37.54,13.47,4.58,53.30,1960,28,25,0,0,3,t,f,89.29,0.00,10.71,0.00,46.43
0673622610409,C,GQ01FÖU4,5,2290394,Birgitta,Carlsson,1943,JA,t,f,FÖU4,2002/03,Vissa frågor rörande sjö- och kustövervakning m.m.,Samverkan mellan Östersjöländerna,0,FÖU,2003-04-29,2006-03-15,1985FBEF-81FA-11D7-AE21-0004755038D4,röstning,"""m""",3,utskottet,SAKFRÅGAN,HUVUD,FÖU4,2003-04-29,1954,349,237,42,0,70,t,f,67.91,12.03,20.06,0.00,55.30,1954,22,15,0,0,7,t,f,68.18,0.00,31.82,0.00,54.55
0761548559113,S,GW01CU31,7,2223469,Christin,Hagberg,1958,NEJ,f,f,CU31,2008/09,Fastighetsrätt,Tomträtt,0,CU,2009-04-21,2009-04-21,4229DC1A-2B2F-4DDB-AAB0-C71A9F7A9960,röstning,"""s"",""v""",1,utskottet,SAKFRÅGAN,HUVUD,CU31,2009-04-21,1959,349,159,125,0,65,t,f,45.56,35.82,18.62,0.00,52.44,1959,130,0,107,0,23,f,f,0.00,82.31,17.69,0.00,51.54
0615338062910,V,GU01AU9,8,2260688,Lena,Olsson,1958,FRÅNVARANDE,f,f,AU9,2006/07,Arbetsrätt,Upphävande av turordningsundantaget,0,AU,2007-03-22,2007-03-22,E177E419-17CB-4795-911B-126C244CF209,röstning,"""s"",""v""",6,utskottet,SAKFRÅGAN,HUVUD,AU9,2007-03-22,1958,349,173,132,0,44,t,f,49.57,37.82,12.61,0.00,51.86,1958,22,0,19,0,3,f,f,0.00,86.36,13.64,0.00,36.36
0730984957305,L,GR01JUU17,1,2230159,Anne-Marie,Ekström,1947,NEJ,f,f,JUU17,2003/04,Våldsbrott och brottsoffer,Allmänt om brottsoffer,0,JUU,2004-03-18,2006-03-15,8AEBB7C3-4DB6-11D8-AE8B-006008D5D577,röstning,"""m"",""c"",""fp"",""kd""",1,utskottet,SAKFRÅGAN,HUVUD,JUU17,2004-03-18,1954,349,166,132,0,51,t,f,47.56,37.82,14.61,0.00,54.73,1956,48,0,38,0,10,f,f,0.00,79.17,20.83,0.00,52.08
0803753212716,SD,GZ01FiU11,10,2720004,Richard,Jomshof,1969,NEJ,f,f,FiU11,2011/12,Höständringsbudget för 2011,Ändrade ramar för utgiftsområden och ändrade anslag,0,FIU,2011-11-14,2011-11-14,CCDEBAFC-03DE-47D4-85B2-787C51B7B2FE,röstning,"""SD""",1,utskottet,SAKFRÅGAN,HUVUD,FiU11,2011-11-14,1963,349,271,18,5,55,t,f,77.65,5.16,15.76,1.43,54.73,1969,19,0,18,0,1,f,f,0.00,94.74,5.26,0.00,84.21
0542160909628,KD,H101UFöU1,3,2878839,Andreas,Carlson,1987,JA,t,f,UFöU1,2013/14,Fortsatt svenskt deltagande i den internationella säkerhetsstyrkan (ISAF) och framtida deltagande i Natos utbildningsinsats (RSM) i Afghanistan,Framtida svenskt deltagande i Natos utbildningsinsats (RSM) i Afghanistan och utvecklingssamarbete,0,UFÖU,2013-12-10,2013-12-10,90D29D18-1CF6-4013-9A0F-493852F00302,röstning,"""SD""",4,utskottet,SAKFRÅGAN,HUVUD,UFöU1,2013-12-17,1963,349,290,18,18,23,t,f,83.09,5.16,6.59,5.16,55.87,1961,19,19,0,0,0,t,f,100.00,0.00,0.00,0.00,63.16
0205360448417,S,GX01SfU1,19,2291561,Peter,Jonsson,1962,FRÅNVARANDE,f,f,SfU1,2009/10,"Utgiftsområdena 10, 11 och 12 inom socialförsäkringsområdet",Försäkringsmedicinsk rådgivning,0,SFU,2009-12-02,2009-12-02,A73F8491-3A3B-457F-B4C4-F3EFB969D176,röstning,"""v""",20,utskottet,SAKFRÅGAN,HUVUD,SfU1,2009-12-02,1959,349,262,20,0,67,t,f,75.07,5.73,19.20,0.00,53.58,1958,130,101,2,0,27,t,f,77.69,1.54,20.77,0.00,53.08
