Generating view dependency analysis...

dependent_schema,dependent_view,source_schema,source_object,source_type
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_daily,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_monthly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_party_summary_weekly,public,view_riksdagen_vote_data_ballot_party_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,view_riksdagen_vote_data_ballot_party_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_annual,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_daily,public,view_riksdagen_vote_data_ballot_politician_summary,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_monthly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_politician_summary_weekly,public,view_riksdagen_vote_data_ballot_politician_summary_daily,M
public,view_riksdagen_vote_data_ballot_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_summary,public,vote_data,T
public,view_riksdagen_vote_data_ballot_summary,public,vote_data,T
