person_id,first_name,last_name,party,born_year,gender,first_assignment_date,last_assignment_date,total_days_served,total_days_served_parliament,total_days_served_committee,total_days_served_government,total_days_served_eu,active,total_assignments,current_assignments,total_days_served_speaker,active_speaker,total_days_served_party,active_party,current_committee_assignments,current_ministry_assignments,current_party_assignments,current_speaker_assignments,total_committee_assignments,total_party_assignments,total_speaker_assignments,total_ministry_assignments,active_eu,active_government,active_committee,active_parliament,total_committee_substitute_assignments,current_committee_substitute_assignments,total_days_served_committee_substitute,total_committee_leadership_assignments,current_committee_leadership_assignments,total_days_served_committee_leadership,total_committee_chair_assignments,current_committee_chair_assignments,total_committee_vice_chair_all_assignments,current_committee_vice_chair_all_assignments,total_suppleant_assignments,current_suppleant_assignments,total_statsminister_assignments,current_statsminister_assignments,total_party_leader_assignments,current_party_leader_assignments,total_party_secretary_assignments,current_party_secretary_assignments,total_documents,party_motions,individual_motions,committee_motions,multi_party_motions,follow_up_motions,documents_last_year,document_years_active,average_docs_per_year,doc_activity_level,doc_activity_profile,collaboration_percentage,document_types,first_document_date,last_document_date
0597298079716,Stefan,Tornberg,C,1957,MAN,2006-10-02,2010-10-04,6592,1463,3681,0,0,f,5,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,2,0,2226,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,59,0,56,0,3,0,0,2,29.5,Medium,Individual-focused,5.1,"{""mot:Enskild motion"",mot:Flerpartimotion}",2006-10-31,2009-10-14
0270681733602,Inge,Carlsson,S,1941,MAN,1982-05-01,2002-10-08,25105,7457,14109,0,0,f,22,0,0,f,0,f,0,0,0,0,13,0,0,0,f,f,f,f,6,0,6833,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,0,14,0,0,0,0,1,15.0,Low,Individual-focused,0.0,"{mot:-,""mot:Enskild motion""}",2000-04-05,2002-01-18
0939158389321,Samuel,Gonzalez Westling,V,1983,MAN,2022-09-26,2026-10-13,7113,1191,2372,0,0,t,13,10,0,f,1191,t,6,0,1,0,9,1,0,0,f,f,t,t,9,6,2372,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,139,106,0,33,0,0,60,3,46.3,High,Party-focused,0.0,"{mot:Kommittémotion,mot:Partimotion}",2022-10-11,2025-11-28
0770363683317,Malin,Björk,C,1969,KVINNA,2021-09-02,2026-10-27,7619,1510,4678,0,0,t,14,5,0,f,0,f,3,0,0,0,8,0,0,0,f,f,t,f,6,3,3238,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,61,13,15,33,0,0,22,4,15.3,Medium,Committee-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2021-09-29,2025-10-07
024173757595,Erik,Edin,FP,1920,MAN,1987-11-14,1987-12-14,30,30,0,0,0,f,1,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0375671185701,Sven,Brus,KD,1941,MAN,2000-09-04,2006-10-02,5094,2219,2875,0,0,f,6,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,2,0,1045,1,0,1455,0,0,1,0,2,0,0,0,0,0,0,0,466,2,102,339,17,0,0,5,93.2,Very High,Committee-focused,3.6,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-10-05,2006-04-06
0996403729104,Tone,Tingsgård,S,1944,KVINNA,1994-10-03,2010-10-12,30164,5844,8716,0,0,f,34,0,0,f,0,f,0,0,0,0,17,0,0,0,f,f,f,f,5,0,4018,6,0,3166,0,0,6,0,5,0,0,0,0,0,0,0,93,26,64,1,1,0,0,9,10.3,Medium,Individual-focused,1.1,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-04-28,2010-04-14
0631251014601,Mildred,Thulin,C,1941,KVINNA,2007-01-26,2008-06-27,741,251,490,0,0,f,6,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,4,0,490,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0665721749890,Blenda,Littmarck,M,1916,KVINNA,1976-10-04,1988-10-03,4382,4382,0,0,0,f,4,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0681085425612,Per,Rosengren,V,1951,MAN,1994-10-03,2010-12-31,18727,4382,9897,0,0,f,20,0,0,f,0,f,0,0,0,0,12,0,0,0,f,f,f,f,8,0,7519,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,251,4,22,219,3,0,0,5,50.2,Very High,Committee-focused,1.2,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-04-13,2006-04-05
069787178810,Widar,Andersson,S,1955,MAN,1991-09-30,1998-10-05,9871,2562,5088,0,0,f,9,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,3,0,3634,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0817420987900,John,Andersson,-,1938,MAN,1979-10-01,1994-10-03,4944,4389,555,0,0,f,6,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,555,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0738969851001,Karl-Göran,Biörsmark,FP,1936,MAN,1985-09-30,2006-10-16,20456,6113,13029,0,0,f,34,0,0,f,0,f,0,0,0,0,22,0,0,0,f,f,f,f,11,0,5091,1,0,104,1,0,0,0,11,0,0,0,0,0,0,0,52,6,13,10,18,0,0,2,26.0,Medium,Individual-focused,34.6,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-04-05,2002-05-02
0878075468027,Hillevi,Larsson,S,1974,KVINNA,1998-11-23,2022-09-26,35307,7849,27458,0,0,f,47,0,0,f,0,f,0,0,0,0,31,0,0,0,f,f,f,f,20,0,18664,2,0,224,0,0,2,0,20,0,0,0,0,0,0,0,1135,0,1076,35,16,0,0,20,56.8,Very High,Individual-focused,1.4,"{mot:,mot:-,""mot:Enskild motion"",mot:Flerpartimotion,""mot:Fristående motion"",mot:Kommittémotion}",2000-10-05,2021-10-01
0369212790927,Sofia,Skönnbrink,S,1991,KVINNA,2022-09-26,2026-09-28,2374,1191,1183,0,0,t,3,2,0,f,0,f,1,0,0,0,2,0,0,0,f,f,t,t,1,0,1108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,0,54,13,0,0,30,2,33.5,Medium,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2023-10-03,2025-10-07
0292756653724,Henrik,von Sydow,M,1976,MAN,2002-09-30,2014-09-29,15546,4259,7693,0,0,f,19,0,0,f,0,f,0,0,0,0,11,0,0,0,f,f,f,f,3,0,2566,2,0,1325,2,0,0,0,3,0,0,0,0,0,0,0,152,0,75,70,7,0,0,11,13.8,High,Individual-focused,4.6,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2002-10-07,2013-12-13
0892215792827,Torsten,Lindström,KD,1974,MAN,2002-09-30,2010-10-19,4524,1463,2341,0,0,f,4,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,2341,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,412,1,188,208,15,0,0,3,137.3,Very High,Committee-focused,3.6,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2002-10-23,2006-04-06
0643205912808,Börje,Stensson,FP,1925,MAN,1976-10-04,1990-11-11,4442,4412,30,0,0,f,6,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0507199415917,Matz,Hammarström,MP,1959,MAN,1998-10-05,2002-09-30,9492,1456,7307,0,0,f,12,0,0,f,0,f,0,0,0,0,10,0,0,0,f,f,f,f,7,0,6513,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,55,41,4,4,0,0,0,2,27.5,Medium,Party-focused,0.0,"{mot:-,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2000-02-09,2002-05-02
088172351225,Andrea,Törnestam,S,1991,KVINNA,2022-06-08,2022-09-26,320,110,210,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,1,0,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0512424416400,Inger,Lundberg,S,1948,KVINNA,1991-05-28,2006-02-18,24104,5312,13597,0,0,f,26,0,0,f,0,f,0,0,0,0,13,0,0,0,f,f,f,f,9,0,8875,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,189,0,179,0,2,0,0,5,37.8,High,Individual-focused,1.1,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion}",2000-04-05,2005-10-18
0344222203323,Dennis,Dioukarev,SD,1993,MAN,2014-09-29,2026-10-31,25272,4110,17359,0,0,t,30,4,0,f,0,f,1,0,0,0,20,0,0,0,f,f,t,t,17,0,13273,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,80,8,40,30,0,0,12,10,8.0,Medium,Individual-focused,0.0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2014-10-23,2025-10-01
0708483204009,Lennart,Klockare,S,1945,MAN,1994-10-03,2006-10-02,11840,4382,6873,0,0,f,10,0,0,f,0,f,0,0,0,0,5,0,0,0,f,f,f,f,2,0,2516,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,132,0,131,0,0,0,0,5,26.4,High,Individual-focused,0.0,"{mot:-,""mot:Enskild motion""}",2000-10-05,2005-10-18
0476362590123,Louise,Mörk,S,1993,KVINNA,2022-09-26,2022-10-18,36,22,14,0,0,f,2,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0668927708809,Görel,Bohlin,M,1930,KVINNA,1981-10-06,1992-09-30,4919,3382,0,0,0,f,7,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0909948830718,Ann-Christin,Ahlberg,S,1957,KVINNA,2005-01-18,2022-09-26,29842,6459,21927,0,0,f,30,0,0,f,0,f,0,0,0,0,23,0,0,0,f,f,f,f,19,0,16121,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,635,2,571,52,9,0,0,16,39.7,Very High,Individual-focused,1.4,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2005-09-28,2021-09-30
0482927154110,Leif,Jakobsson,S,1955,MAN,1998-10-05,2018-09-24,26445,6461,6443,0,0,f,29,0,0,f,1348,f,0,0,0,0,9,2,0,0,f,f,f,f,5,0,4174,2,0,1560,0,0,2,0,5,0,0,0,0,0,0,0,203,33,150,18,1,0,0,15,13.5,Very High,Individual-focused,0.5,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-04-06,2015-10-06
0813946968912,Elvy,Söderström,S,1953,KVINNA,1991-09-30,1994-10-03,4360,1099,2180,0,0,f,4,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,2180,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0190801883908,Britt-Marie,Danestig,V,1940,KVINNA,1994-10-03,2006-10-02,16039,4382,8738,0,0,f,11,0,0,f,0,f,0,0,0,0,7,0,0,0,f,f,f,f,2,0,1480,4,0,5804,0,0,4,0,2,0,0,0,0,0,0,0,124,2,14,100,5,0,0,5,24.8,High,Committee-focused,4.0,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-04-05,2006-02-01
0388994689418,Malin,Östh,V,1972,KVINNA,2024-09-09,2026-09-28,1906,477,1138,0,0,t,6,5,0,f,291,t,3,0,1,0,4,1,0,0,f,f,t,t,3,2,678,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,32,4,0,28,0,0,29,1,32.0,Low,Party-focused,0.0,"{mot:Kommittémotion,mot:Partimotion}",2024-09-20,2025-11-28
0979278953316,Egon,Frid,V,1957,MAN,2006-10-02,2010-10-04,5836,1463,2910,0,0,f,4,0,0,f,1463,f,0,0,0,0,2,1,0,0,f,f,f,f,1,0,1455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,270,11,17,229,13,0,0,3,90.0,Very High,Committee-focused,4.8,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2006-10-31,2010-05-03
010343930918,Cecilie,Tenfjord Toftby,M,1970,KVINNA,2008-09-30,2022-09-26,31559,5109,21199,0,0,f,48,0,0,f,0,f,0,0,0,0,30,0,0,0,f,f,f,f,25,0,16848,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,200,0,137,63,0,0,0,13,15.4,High,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2008-09-26,2022-04-19
0747484716698,Rune,Ångström,FP,1923,MAN,1976-10-04,1988-10-03,4382,4382,0,0,0,f,4,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
040421445103,Ulf,Adelsohn,M,1941,MAN,1982-10-04,1988-10-03,3908,2088,1091,0,0,f,10,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,1091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0493166969401,Hugo,Bergdahl,FP,1928,MAN,1982-10-04,1994-10-03,6128,4325,1090,0,0,f,8,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,1090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0584386800218,Gunnar,Hökmark,M,1952,MAN,1982-10-04,2019-07-02,32239,7959,13464,0,5460,f,38,0,0,f,0,f,0,0,0,0,23,0,0,0,f,f,f,f,11,0,7945,2,0,787,1,0,1,0,11,0,0,0,0,0,0,0,187,76,7,74,1,0,0,4,46.8,High,Party-focused,0.5,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-02-09,2004-06-23
0584659199514,Göran,Hägglund,KD,1959,MAN,1991-09-30,2015-04-25,32715,5686,6713,2919,0,f,31,0,0,f,4039,f,0,0,0,0,7,1,0,1,f,f,f,f,3,0,2166,1,0,555,1,0,0,0,3,0,0,0,1,0,0,0,258,89,17,121,7,0,0,16,16.1,Very High,Party-focused,2.7,"{mot:,mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-03-08,2016-04-27
036926802512,Blåvitt,Elofsson,S,1953,MAN,2025-03-01,2026-09-21,590,304,286,0,0,t,2,2,0,f,0,f,1,0,0,0,1,0,0,0,f,f,t,t,1,1,286,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,0,8,5,0,0,13,0,0,Low,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2025-09-30,2025-10-29
0485476395125,Christian,Holm Barenfeld,M,1976,MAN,2006-10-02,2018-09-24,16555,4375,9283,0,0,f,27,0,0,f,0,f,0,0,0,0,22,0,0,0,f,f,f,f,13,0,4845,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,209,0,193,16,0,0,0,10,20.9,Very High,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2006-10-31,2017-10-05
0819601620927,Annika,Hirvonen,MP,1989,KVINNA,2014-06-24,2026-10-06,33669,3635,23056,0,0,t,62,10,0,f,2342,t,6,0,1,0,35,7,0,0,f,f,t,t,28,5,19127,2,0,1207,0,0,2,0,28,5,0,0,0,0,0,0,279,18,69,192,0,0,123,11,25.4,Very High,Committee-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2014-11-06,2025-11-26
0582064163300,Ann-Christin,Nykvist,S,1948,KVINNA,2002-09-30,2006-10-06,1467,0,0,1467,0,f,2,0,0,f,0,f,0,0,0,0,0,0,0,2,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0476457225115,Pär Axel,Sahlberg,S,1954,MAN,1994-10-03,2010-03-17,21659,4367,11085,0,0,f,23,0,0,f,0,f,0,0,0,0,13,0,0,0,f,f,f,f,6,0,6426,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,37,0,34,3,0,0,0,5,7.4,Low,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2000-10-05,2005-10-18
0761548559113,Christin,Hagberg,S,1958,KVINNA,1995-01-10,2012-12-19,13218,4396,8822,0,0,f,21,0,0,f,0,f,0,0,0,0,14,0,0,0,f,f,f,f,11,0,5172,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,193,0,156,28,9,0,0,7,27.6,High,Individual-focused,4.7,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2002-10-23,2010-04-29
0105632258713,Boriana,Åberg,M,1968,KVINNA,2008-01-07,2026-10-27,30979,5692,20052,0,0,t,44,4,0,f,0,f,1,0,0,0,30,0,0,0,f,f,t,t,25,0,16087,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,461,0,440,20,0,0,38,14,32.9,Very High,Individual-focused,0.0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion}",2010-10-25,2025-10-07
080652068106,Leo,Persson,S,1942,MAN,1985-11-18,1998-10-05,10277,3179,7098,0,0,f,12,0,0,f,0,f,0,0,0,0,8,0,0,0,f,f,f,f,4,0,3478,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0155487380917,Kerstin,Lundgren,C,1955,KVINNA,2002-09-30,2026-10-27,69081,8492,35790,0,0,t,96,8,2654,t,0,f,3,0,0,1,69,0,2,0,f,f,t,t,38,2,25497,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,494,37,300,150,7,0,39,22,22.5,Very High,Individual-focused,1.4,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2002-10-23,2025-10-07
0587736055221,Niels,Paarup-Petersen,C,1978,MAN,2018-09-24,2026-10-27,19526,2487,15879,0,0,t,28,5,0,f,0,f,3,0,0,0,23,0,0,0,f,f,t,t,21,2,15006,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,192,13,129,50,0,0,69,5,38.4,High,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2020-02-24,2025-11-25
065701062615,Runar,Filper,SD,1964,MAN,2014-09-29,2026-09-28,23083,4110,18973,0,0,t,29,3,0,f,0,f,2,0,0,0,26,0,0,0,f,f,t,t,22,1,15861,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,247,4,92,150,0,0,20,10,24.7,Very High,Committee-focused,0.0,"{mot:,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2014-11-06,2025-10-06
0471642162218,Magnus,Johansson,S,1967,MAN,1995-01-10,1998-10-05,2629,1363,1266,0,0,f,5,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,3,0,1266,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0931691314703,Leif,Bergdahl,NYD,1941,MAN,1991-09-30,1994-10-03,2753,1099,1654,0,0,f,4,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,1,0,563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0575584900819,Daniel,Färm,S,1972,MAN,2021-05-10,2021-05-31,42,21,21,0,0,f,2,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0557180142229,Fredrik,Lindahl,SD,1987,MAN,2018-09-24,2027-03-23,22544,2654,15221,0,0,t,25,5,0,f,0,f,1,0,0,0,19,0,0,0,f,f,t,t,16,0,12583,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,32,0,20,12,0,0,10,6,5.3,Low,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2019-09-12,2025-10-02
0497217816024,Markus,Selin,S,1978,MAN,2018-09-24,2026-09-21,19841,2651,17190,0,0,t,27,4,0,f,0,f,3,0,0,0,21,0,0,0,f,f,t,t,20,3,15727,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,28,0,24,4,0,0,13,4,7.0,Low,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2021-10-01,2025-10-07
0650006662217,Bengt,Niska,S,1952,MAN,2000-02-01,2002-09-30,135,107,28,0,0,f,2,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0394430340317,Monica,Tedestam Berglöw,SD,1962,KVINNA,2015-02-05,2015-03-10,54,33,21,0,0,f,2,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0705556766027,Karla,López,MP,1977,KVINNA,2006-10-02,2007-11-13,1041,407,634,0,0,f,4,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,2,0,608,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,96,21,41,30,3,0,0,1,96.0,Medium,Individual-focused,3.1,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2006-10-31,2007-11-01
0845783625227,Arwin,Sohrabi,S,1994,MAN,2023-05-22,2023-07-16,109,55,54,0,0,f,2,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0652944607906,Cristina,Husmark Pehrsson,M,1947,KVINNA,1998-10-05,2014-09-29,15757,4376,5963,1460,0,f,22,0,0,f,0,f,0,0,0,0,5,0,0,1,f,f,f,f,3,0,3060,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,439,48,215,130,34,0,0,13,33.8,Very High,Individual-focused,7.7,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-02-09,2014-01-16
0294802296006,Björn,Rosengren,S,1942,MAN,2002-09-30,2002-10-21,6,6,0,0,0,f,2,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
033935884729,Martina,Johansson,C,1975,KVINNA,2018-09-24,2026-09-28,24492,2654,18553,0,0,t,27,6,0,f,1824,t,4,0,1,0,23,1,0,0,f,f,t,t,20,3,16737,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,154,13,74,67,0,0,59,7,22.0,High,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2018-10-10,2025-11-26
0116712544316,Eva,Wallin,KD,1967,KVINNA,2016-03-08,2016-05-22,147,74,73,0,0,f,4,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,73,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,Low,Committee-focused,0.0,{mot:Kommittémotion},2016-04-06,2016-04-06
0229350341619,Ilona,Szatmári Waldau,V,1962,KVINNA,2018-09-24,2026-10-27,23124,2654,18772,0,0,t,28,7,0,f,0,f,5,0,0,0,24,0,0,0,f,f,t,t,21,3,15100,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,58,4,0,54,0,0,23,7,8.3,Medium,Party-focused,0.0,"{mot:Kommittémotion,mot:Partimotion}",2018-10-08,2025-11-28
0791786201912,Maria,Plass,M,1953,KVINNA,2006-10-02,2026-10-13,22184,4375,10158,0,0,t,20,1,0,f,0,f,0,0,0,0,9,0,0,0,f,f,f,f,3,0,4359,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,138,0,124,10,4,0,0,10,13.8,High,Individual-focused,2.9,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2006-11-01,2017-10-05
0279385965920,Kristin,Oretorp,C,1975,KVINNA,2007-02-13,2007-07-15,456,152,304,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,304,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0427836082425,Fredrik,Lindstål,C,1976,MAN,2025-10-23,2026-01-11,230,68,162,0,0,t,4,4,0,f,0,f,3,0,0,0,3,0,0,0,f,f,t,t,3,3,162,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0913138972707,Birgit,Henriksson,M,1932,KVINNA,1989-05-10,1995-10-09,6659,2212,4447,0,0,f,12,0,0,f,0,f,0,0,0,0,7,0,0,0,f,f,f,f,5,0,3091,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0326963110315,Anna,Rheyneuclaudes Kihlman,M,1969,KVINNA,2013-03-01,2014-02-28,413,210,203,0,0,f,4,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,203,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0126797549328,Johan,Forssell,M,1979,MAN,2006-10-02,2026-09-28,31992,4384,18949,1167,0,t,58,2,0,f,0,f,0,1,0,0,35,0,0,5,f,t,f,f,26,0,14558,2,0,1509,1,0,1,0,26,0,0,0,0,0,0,0,106,0,44,52,0,0,8,15,7.1,High,Committee-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,prop:prop,prop:skr}",2010-10-26,2025-11-11
0501397157002,Karin,Ahrland,FP,1931,KVINNA,1976-10-04,1989-09-30,4744,4744,0,0,0,f,5,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0211294699701,Pether,Nordblad,FP,1948,MAN,1994-07-01,1994-10-03,94,94,0,0,0,f,1,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
