person_id,first_name,last_name,party,election_year,career_cycle_number,total_cycles,career_start_year,career_end_year,ballot_count,attendance_rate,win_rate,leadership_roles,documents_authored,avg_career_attendance,performance_vs_baseline,career_stage,performance_trend,career_pattern
0721509806321,Nooshi,Dadgostar,V,2026,4,4,2014,2026,318,58.18,32.39,1,390,67.7850000000000000,-9.61,LATE_CAREER,DECLINING,CONSISTENT
0831636664429,Mattias,Karlsson,SD,2022,4,5,2010,2026,1948,80.70,65.61,3,296,76.8940000000000000,3.81,LATE_CAREER,IMPROVING,CONSISTENT
0607691439013,Karin,Enström,M,2026,7,7,2002,2026,318,81.13,85.22,18,359,79.2914285714285714,1.84,LATE_CAREER,STABLE,CONSISTENT
0502174718806,Carin,Runeson,S,2010,2,3,2006,2014,1715,84.14,46.36,0,430,80.8666666666666667,3.27,LATE_CAREER,STABLE,CONSISTENT
010392780417,Marie,Olsson,S,2014,1,4,2014,2026,358,84.08,93.85,0,59,88.5850000000000000,-4.51,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0652944607906,Cristina,Husmark Pehrsson,M,2014,4,4,2002,2014,367,91.01,98.64,3,440,80.9375000000000000,10.07,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0612837785809,Curt,Linderoth,M,2006,1,1,2006,2006,194,88.66,100.00,0,8,88.6600000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0181728423812,Walburga,Habsburg Douglas,M,2014,3,3,2006,2014,367,67.30,98.64,2,59,75.4833333333333333,-8.18,LATE_CAREER,DECLINING,CONSISTENT
0568055205114,Gustav,Nilsson,M,2006,1,3,2006,2014,138,81.16,100.00,0,145,91.9900000000000000,-10.83,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0463955388312,Bengt-Anders,Johansson,M,2006,2,4,2002,2014,1504,87.57,88.50,1,300,89.1725000000000000,-1.60,LATE_CAREER,STABLE,CONSISTENT
0911067396229,Mattias,Vepsä,S,2026,4,4,2014,2026,318,87.74,35.22,0,151,81.0025000000000000,6.74,LATE_CAREER,IMPROVING,CONSISTENT
0972636989226,Dzenan,Cisija,S,2022,1,2,2022,2026,1295,95.60,55.06,0,87,87.1100000000000000,8.49,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0875425244515,Ronny,Olander,S,2006,2,3,2002,2010,1504,79.32,50.07,0,384,79.1266666666666667,0.19,LATE_CAREER,DECLINING,CONSISTENT
0170700930812,Joe,Frans,S,2002,1,2,2002,2006,1571,88.92,97.07,0,59,89.9400000000000000,-1.02,EARLY_CAREER,NEW_ENTRY,CONSISTENT
013162757105,Elizabeth,Nyström,M,2002,1,2,2002,2006,1571,80.33,51.62,0,421,76.2000000000000000,4.13,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0313210809828,Emil,Källström,C,2014,2,3,2010,2018,1703,83.26,71.29,0,117,74.3300000000000000,8.93,LATE_CAREER,STABLE,RISING_STAR
0880452278816,Mikaela,Valtersson,MP,2010,3,3,2002,2010,655,56.49,33.74,1,334,70.0666666666666667,-13.58,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0870805820217,Göran,Lindblad,M,2010,3,3,2002,2010,221,21.27,100.00,1,278,49.6866666666666667,-28.42,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0618560932311,Hillevi,Engström,M,2002,1,4,2002,2014,1571,81.41,51.62,1,213,73.4850000000000000,7.93,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0161597857912,Tuve,Skånberg,KD,2022,6,6,2002,2022,653,95.56,54.52,1,938,85.6150000000000000,9.95,LATE_CAREER,IMPROVING,CONSISTENT
0150200797210,Mats,Sander,M,2010,2,4,2006,2022,416,75.96,99.28,0,88,67.0525000000000000,8.91,LATE_CAREER,DECLINING,RISING_STAR
0333193598116,Bo,Broman,SD,2018,1,3,2018,2026,1500,46.40,46.27,1,214,70.8000000000000000,-24.40,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0427321850912,Lars Mejern,Larsson,S,2006,2,7,2002,2026,1128,90.25,35.73,0,523,83.7071428571428571,6.54,MID_CAREER,IMPROVING,RISING_STAR
0194021108712,Mikael,Strandman,SD,2022,2,2,2018,2022,653,73.81,49.00,0,167,70.6700000000000000,3.14,LATE_CAREER,IMPROVING,CONSISTENT
0506806850221,Linus,Bylund,SD,2014,1,2,2014,2018,1336,92.59,52.32,0,84,95.0250000000000000,-2.44,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0691264514114,Anna,Johansson,S,2022,3,3,2014,2022,653,96.94,89.59,1,52,82.0933333333333333,14.85,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0787535945527,Jennie,Åfeldt,SD,2018,2,3,2014,2022,1972,69.57,47.77,0,252,84.3000000000000000,-14.73,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0345062474310,Mona,Olin,SD,2026,2,2,2022,2026,318,83.02,84.59,0,62,86.8750000000000000,-3.86,LATE_CAREER,DECLINING,CONSISTENT
0133767709317,Phia,Andersson,S,2014,3,4,2006,2018,1703,95.71,85.79,2,356,94.6675000000000000,1.04,LATE_CAREER,STABLE,CONSISTENT
0889860537413,Krister,Hammarbergh,M,2006,2,5,2002,2018,1497,85.91,88.51,0,319,88.5340000000000000,-2.62,MID_CAREER,IMPROVING,CONSISTENT
0841428824218,Camilla,Sköld Jansson,V,2002,1,2,2002,2006,1571,85.74,76.51,0,202,82.5000000000000000,3.24,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0308306375022,Roger,Haddad,L,2022,4,4,2010,2022,653,83.31,67.99,1,265,82.2325000000000000,1.08,LATE_CAREER,IMPROVING,CONSISTENT
0584659199514,Göran,Hägglund,KD,2014,3,3,2002,2014,219,77.17,77.17,2,258,37.8866666666666667,39.28,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0530425150220,Annika,Strandhäll,S,2018,1,3,2018,2026,1015,26.40,91.72,0,150,52.8400000000000000,-26.44,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0506482805418,Isak,From,S,2026,5,5,2010,2026,318,87.11,35.22,0,426,84.1120000000000000,3.00,LATE_CAREER,STABLE,CONSISTENT
0121939297619,Jamal,El-Haj,-,2018,2,4,2014,2026,1972,57.00,93.36,0,203,85.2225000000000000,-28.22,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0481460392727,Jessica,Wetterling,V,2026,3,3,2018,2026,318,82.39,32.39,0,387,78.6233333333333333,3.77,LATE_CAREER,STABLE,CONSISTENT
0324815829026,Johan,Linander,C,2014,4,4,2002,2014,367,91.28,98.64,1,305,85.6100000000000000,5.67,LATE_CAREER,IMPROVING,CONSISTENT
0482927154110,Leif,Jakobsson,S,2014,4,4,2002,2014,1076,90.15,81.04,2,203,86.7475000000000000,3.40,LATE_CAREER,IMPROVING,CONSISTENT
0779781772919,Kristina,Nilsson,S,2018,3,4,2010,2022,1972,64.05,93.36,1,279,80.3300000000000000,-16.28,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0135730306412,Tommy,Waidelich,S,2006,2,4,2002,2014,1401,84.80,50.68,5,197,82.3575000000000000,2.44,LATE_CAREER,STABLE,CONSISTENT
0165732384110,Ulrica,Messing,S,2006,1,1,2006,2006,293,48.46,45.39,2,15,48.4600000000000000,0.00,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0412148992926,Hanna,Westerén,S,2014,1,4,2014,2026,1216,89.56,95.89,1,326,82.0750000000000000,7.49,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0899112324519,Elisabeth,Svantesson,M,2006,1,5,2006,2022,1128,80.41,100.00,8,412,70.2480000000000000,10.16,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0584183916016,Ulf,Holm,MP,2014,4,6,2002,2026,367,93.46,45.78,1,893,95.6816666666666667,-2.22,LATE_CAREER,STABLE,CONSISTENT
0541320528015,Nina,Lundström,L,2018,5,6,2002,2022,1500,45.27,70.60,1,360,73.4283333333333333,-28.16,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0879782396219,Olle,Thorell,S,2018,4,6,2006,2026,1972,49.54,93.36,2,525,76.6950000000000000,-27.16,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0440497495914,Tomas,Högström,M,2002,1,2,2002,2006,1571,90.71,51.62,0,214,88.5750000000000000,2.14,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0627450126815,Kajsa,Fredholm,V,2026,2,2,2022,2026,318,100.00,32.39,0,91,93.8600000000000000,6.14,LATE_CAREER,IMPROVING,RISING_STAR
0677738818613,Anders,Åkesson,C,2022,5,5,2006,2022,653,89.89,68.30,1,487,75.2400000000000000,14.65,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0883183598315,Lena,Sandlin-Hedman,S,2002,1,1,2002,2002,5,0.00,100.00,0,150,0.00000000000000000000,0.00,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0256743155204,Per-Ingvar,Johnsson,C,2018,3,3,2010,2018,472,99.15,61.65,0,195,98.2000000000000000,0.95,LATE_CAREER,STABLE,CONSISTENT
0768605712423,Daniel,Sestrajcic,V,2014,1,1,2014,2014,1243,69.75,69.11,0,67,69.7500000000000000,0.00,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
010343930918,Cecilie,Tenfjord Toftby,M,2022,5,5,2006,2022,653,93.26,57.89,1,278,84.0920000000000000,9.17,LATE_CAREER,IMPROVING,CONSISTENT
0612916684825,Johan,Löfstrand,S,2014,4,7,2002,2026,1237,87.71,82.46,5,665,81.3542857142857143,6.36,LATE_CAREER,STABLE,CONSISTENT
0363228965800,Barbro,Westerholm,L,2022,5,5,2006,2022,653,76.88,67.99,0,398,65.6260000000000000,11.25,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
043972220518,Jasenko,Omanovic,S,2006,1,5,2006,2022,1128,96.10,35.73,0,406,85.6940000000000000,10.41,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0241675049710,Otto,von Arnold,KD,2010,2,2,2006,2010,1258,76.79,98.01,0,89,70.8300000000000000,5.96,LATE_CAREER,IMPROVING,RISING_STAR
0209063197208,Christer,Skoog,S,2006,2,2,2002,2006,376,76.33,93.09,0,97,82.7850000000000000,-6.46,LATE_CAREER,DECLINING,CONSISTENT
0916272051100,Staffan,Anger,M,2014,3,3,2006,2014,367,94.28,98.64,0,140,88.8266666666666667,5.45,LATE_CAREER,IMPROVING,CONSISTENT
0654147472012,Sten,Nordin,M,2006,1,1,2006,2006,515,94.76,100.00,0,15,94.7600000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0905755961314,Lars,Elinderson,M,2014,4,4,2002,2014,367,89.37,98.64,0,197,85.4350000000000000,3.94,LATE_CAREER,STABLE,CONSISTENT
0440225263920,Robert,Olesen,S,2022,1,2,2022,2026,250,92.00,50.40,0,25,91.2850000000000000,0.72,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0365797008114,Leif,Pettersson,S,2014,3,4,2006,2018,1703,87.84,85.79,0,197,90.0050000000000000,-2.17,LATE_CAREER,DECLINING,CONSISTENT
0483837558914,Anna-Lena,Sörenson,S,2010,1,3,2010,2018,1494,92.90,49.60,1,194,92.2566666666666667,0.64,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0887345842319,Gunilla,Tjernberg,KD,2010,3,3,2002,2010,221,62.44,100.00,0,479,78.7900000000000000,-16.35,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0853395328224,Lena,Hallengren,S,2006,1,6,2006,2026,704,63.78,36.36,5,282,74.5600000000000000,-10.78,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0905755961314,Lars,Elinderson,M,2002,1,4,2002,2014,181,75.14,53.04,0,197,85.4350000000000000,-10.30,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0186989169008,Nils Oskar,Nilsson,M,2002,1,4,2002,2014,518,91.89,53.86,0,31,91.4575000000000000,0.43,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0222691314314,Ulf,Kristersson,M,2022,3,3,2014,2022,653,2.30,57.89,4,618,31.6966666666666667,-29.40,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
041911485722,Magdalena,Thuresson,M,2022,2,3,2018,2026,493,88.44,99.59,0,103,70.5133333333333333,17.93,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0495661214429,Lorentz,Tovatt,MP,2022,3,3,2014,2022,653,77.34,75.80,0,80,72.1200000000000000,5.22,LATE_CAREER,IMPROVING,CONSISTENT
0682674527208,Anita,Jönsson,S,2002,1,2,2002,2006,1571,79.50,97.07,0,96,84.9650000000000000,-5.47,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0381853591928,Malte,Tängmark Roos,MP,2026,2,2,2022,2026,318,89.94,29.25,0,59,93.8300000000000000,-3.89,LATE_CAREER,DECLINING,CONSISTENT
0677210453318,Pernilla,Zethraeus,V,2006,1,1,2006,2006,293,64.85,13.31,0,38,64.8500000000000000,0.00,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0515990253512,Yilmaz,Kerimo,S,2006,2,5,2002,2018,1504,82.25,50.07,0,306,84.9120000000000000,-2.66,MID_CAREER,DECLINING,CONSISTENT
0240670797111,Björn,Tidland,SD,2022,1,2,2022,2026,1295,97.76,73.98,0,99,96.8350000000000000,0.93,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0327372175911,Fredrik,Ahlstedt,M,2022,1,2,2022,2026,1295,92.59,99.31,0,19,92.2050000000000000,0.39,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0529963707818,Martin,Nilsson,S,2002,1,2,2002,2006,1515,81.91,96.96,0,65,77.9450000000000000,3.97,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0716036604716,Elisabet,Knutsson,MP,2018,2,2,2014,2018,472,75.64,95.55,0,3,83.1050000000000000,-7.47,LATE_CAREER,DECLINING,CONSISTENT
0937521536309,Henrik,Westman,M,2002,1,2,2002,2006,1571,93.13,51.62,0,227,90.8450000000000000,2.29,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0911067396229,Mattias,Vepsä,S,2022,3,4,2014,2026,1948,78.18,66.63,0,151,81.0025000000000000,-2.82,LATE_CAREER,IMPROVING,CONSISTENT
0155044813008,Carl-Axel,Johansson,KD,2006,2,2,2002,2006,7,100.00,85.71,0,153,95.7100000000000000,4.29,LATE_CAREER,IMPROVING,CONSISTENT
0208558695314,Ingemar,Nilsson,S,2018,3,3,2010,2018,1914,51.04,93.63,1,240,79.1766666666666667,-28.14,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0933424396309,Billy,Gustafsson,S,2010,3,4,2002,2014,1715,91.60,46.36,1,347,90.5825000000000000,1.02,LATE_CAREER,STABLE,CONSISTENT
0691468495629,Axel,Darvik,FP,2006,2,2,2002,2006,376,83.51,48.67,0,129,88.2850000000000000,-4.78,LATE_CAREER,DECLINING,CONSISTENT
0791786201912,Maria,Plass,M,2018,4,4,2006,2018,472,89.62,57.63,0,138,90.2625000000000000,-0.64,LATE_CAREER,STABLE,CONSISTENT
0227924728814,Anna,Grönlund Krantz,FP,2002,1,2,2002,2006,1521,77.32,49.18,1,170,62.4650000000000000,14.86,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0624040854527,Emma,Berginger,MP,2022,2,2,2018,2022,1331,79.34,44.93,0,133,65.5350000000000000,13.81,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
025931369428,Jonas,Andersson,SD,2018,1,3,2018,2026,1500,45.53,46.27,0,246,78.8666666666666667,-33.34,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0184968091618,Jan,Riise,MP,2022,1,2,2022,2026,1295,88.42,40.23,0,262,94.0550000000000000,-5.64,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0718937995813,Lars-Arne,Staxäng,M,2014,3,4,2006,2018,1703,90.02,71.70,0,406,91.6175000000000000,-1.60,LATE_CAREER,STABLE,CONSISTENT
0338458649710,Anti,Avsan,M,2006,1,4,2006,2018,1128,82.45,100.00,1,124,82.5150000000000000,-0.07,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0617957067613,Helene,Petersson,S,2018,5,5,2002,2018,472,89.41,95.55,0,411,92.6580000000000000,-3.25,LATE_CAREER,DECLINING,CONSISTENT
0393171737407,Anita,Sidén,M,2002,1,2,2002,2006,1571,97.52,51.62,0,451,94.7700000000000000,2.75,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0607691439013,Karin,Enström,M,2002,1,7,2002,2026,1053,86.61,50.52,18,359,79.2914285714285714,7.32,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0892215792827,Torsten,Lindström,KD,2006,2,2,2002,2006,376,88.56,44.68,0,412,88.2350000000000000,0.33,LATE_CAREER,STABLE,CONSISTENT
0902086611116,Eva,Olofsson,V,2014,3,3,2006,2014,367,98.37,31.06,0,571,92.3033333333333333,6.07,LATE_CAREER,IMPROVING,CONSISTENT
0714579775816,Ewa,Thalén Finné,M,2010,3,5,2002,2018,1715,96.33,98.43,0,467,95.6900000000000000,0.64,LATE_CAREER,STABLE,CONSISTENT
0223175563813,Yvonne,Andersson,KD,2010,3,4,2002,2014,1715,94.23,98.25,0,626,84.8975000000000000,9.33,LATE_CAREER,IMPROVING,CONSISTENT
0603753860213,Carina,Ståhl Herrstedt,SD,2010,1,4,2010,2022,1494,98.59,60.78,0,576,83.4600000000000000,15.13,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0103624617217,Helén,Pettersson,S,2010,2,6,2006,2026,1715,81.75,46.36,1,530,78.8183333333333333,2.93,MID_CAREER,DECLINING,CONSISTENT
0407081382317,Anna-Caren,Sätherberg,S,2026,4,4,2014,2026,318,90.57,35.22,1,180,81.5525000000000000,9.02,LATE_CAREER,STABLE,CONSISTENT
0682989845822,Håkan,Svenneling,V,2026,4,4,2014,2026,318,82.08,32.39,0,396,73.5275000000000000,8.55,LATE_CAREER,IMPROVING,CONSISTENT
0194021108712,Mikael,Strandman,SD,2018,1,2,2018,2022,1500,67.53,46.27,0,167,70.6700000000000000,-3.14,EARLY_CAREER,NEW_ENTRY,STRUGGLING_NEWCOMER
0107123682905,Berndt,Sköldestig,S,2006,2,2,2002,2006,196,3.57,92.86,0,73,43.9850000000000000,-40.42,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0661283223209,Peder,Wachtmeister,M,2010,2,3,2006,2014,1617,96.54,98.58,0,28,93.9333333333333333,2.61,LATE_CAREER,STABLE,CONSISTENT
0321224145104,Sören,Wibe,S,2006,2,2,2002,2006,376,81.12,93.09,0,23,81.0100000000000000,0.11,LATE_CAREER,STABLE,CONSISTENT
0545353563812,Amineh,Kakabaveh,-,2006,1,5,2006,2022,739,87.14,7.04,0,461,88.0260000000000000,-0.89,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0409763768311,Marie,Axelsson,S,2018,1,1,2018,2018,460,80.00,95.22,0,5,80.0000000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0235974887200,Susanne,Eberstein,S,2010,3,5,2002,2018,1715,90.44,46.36,6,382,87.7160000000000000,2.72,LATE_CAREER,IMPROVING,CONSISTENT
0797281536419,Tomas,Nilsson,S,2014,2,2,2010,2014,30,100.00,36.67,0,23,100.0000000000000000,0.00,LATE_CAREER,STABLE,CONSISTENT
0720249554818,Börje,Vestlund,S,2006,2,4,2002,2014,1441,86.05,50.52,0,533,87.1300000000000000,-1.08,LATE_CAREER,STABLE,CONSISTENT
0648224557612,Åsa,Karlsson,S,2026,3,3,2018,2026,318,94.65,35.22,1,141,75.5466666666666667,19.10,LATE_CAREER,STABLE,PEAK_PERFORMANCE
0554852839719,Mikael,Dahlqvist,S,2018,2,4,2014,2026,1972,58.62,93.36,0,137,87.4500000000000000,-28.83,LATE_CAREER,DECLINING,STRUGGLING_NEWCOMER
0777657837318,Anders,Andersson,KD,2006,1,3,2006,2014,123,100.00,100.00,0,79,92.3700000000000000,7.63,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0192918410514,Gunilla,Nordgren,M,2010,1,3,2010,2018,1494,91.37,98.19,0,287,93.3400000000000000,-1.97,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0203334943718,Louise,Malmström,S,2010,3,4,2002,2014,1715,92.07,46.36,0,505,91.5175000000000000,0.55,LATE_CAREER,IMPROVING,CONSISTENT
046426524512,Olle,Felten,-,2014,1,2,2014,2018,1336,96.26,52.32,0,82,95.5900000000000000,0.67,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0880137451720,Emma,Nohrén,MP,2018,2,4,2014,2026,472,89.41,95.55,1,228,78.0800000000000000,11.33,LATE_CAREER,STABLE,RISING_STAR
0210198640127,Fredrik,Schulte,M,2010,2,5,2006,2022,1715,95.80,98.43,0,212,80.7960000000000000,15.00,MID_CAREER,IMPROVING,RISING_STAR
0802373156815,Nyamko,Sabuni,L,2006,2,2,2002,2006,376,82.98,48.67,1,110,80.7650000000000000,2.22,LATE_CAREER,STABLE,CONSISTENT
0603366539729,Malin,Danielsson,L,2022,2,3,2018,2026,1948,81.11,88.81,1,83,70.8200000000000000,10.29,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
069436402021,Tomas,Tobé,M,2014,3,4,2006,2018,1703,67.59,71.70,4,165,75.2425000000000000,-7.65,LATE_CAREER,DECLINING,CONSISTENT
0284604377408,Jörgen,Johansson,C,2010,3,3,2002,2010,142,30.99,100.00,0,365,66.2300000000000000,-35.24,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0482689573825,Björn,Wiechel,S,2022,3,4,2014,2026,1699,81.70,67.57,1,80,76.6775000000000000,5.02,LATE_CAREER,IMPROVING,CONSISTENT
0173946230722,Maria,Andersson Willner,S,2014,1,2,2014,2018,1336,91.47,95.21,0,39,91.3900000000000000,0.08,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0338458649710,Anti,Avsan,M,2014,3,4,2006,2018,1703,82.80,71.70,1,124,82.5150000000000000,0.29,LATE_CAREER,STABLE,CONSISTENT
0545733815610,Patrick,Reslow,SD,2010,1,5,2010,2026,1494,94.44,98.19,0,349,80.9440000000000000,13.50,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0921939922800,Arne,Kjörnsberg,S,2006,2,2,2002,2006,376,84.04,93.09,3,45,86.9900000000000000,-2.95,LATE_CAREER,DECLINING,CONSISTENT
0855286184126,Jessica,Rodén,S,2026,2,2,2022,2026,318,87.74,35.22,0,101,86.2250000000000000,1.52,LATE_CAREER,STABLE,CONSISTENT
0817433088402,Nils Fredrik,Aurelius,M,2006,2,2,2002,2006,376,84.31,53.99,0,210,88.6550000000000000,-4.35,LATE_CAREER,DECLINING,CONSISTENT
0542160909628,Andreas,Carlson,KD,2010,1,4,2010,2022,1494,94.11,97.99,3,426,73.5575000000000000,20.55,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0761548559113,Christin,Hagberg,S,2006,2,3,2002,2010,1504,94.55,50.07,0,193,91.0600000000000000,3.49,LATE_CAREER,IMPROVING,CONSISTENT
0308306375022,Roger,Haddad,L,2018,3,4,2010,2022,1972,59.18,70.84,1,265,82.2325000000000000,-23.05,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0859721748313,Jörgen,Andersson,M,2014,2,3,2010,2018,1703,83.21,71.70,0,61,85.9800000000000000,-2.77,LATE_CAREER,DECLINING,CONSISTENT
0934639939611,Ola,Johansson,C,2018,3,4,2010,2022,1972,61.51,70.84,0,382,80.7300000000000000,-19.22,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0698785853314,Agneta,Ringman,S,2006,2,2,2002,2006,376,95.48,93.09,0,142,92.3300000000000000,3.15,LATE_CAREER,IMPROVING,CONSISTENT
0846171262302,Kjell,Eldensjö,KD,2006,1,2,2006,2010,1025,97.37,100.00,0,142,94.3850000000000000,2.99,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0238095659621,Linda,Modig,C,2022,2,2,2018,2022,653,86.52,68.30,0,127,72.2600000000000000,14.26,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0808145784313,Siw,Wittgren-Ahl,S,2010,3,3,2002,2010,221,66.06,24.43,0,424,69.7566666666666667,-3.70,LATE_CAREER,IMPROVING,CONSISTENT
0339894357417,Jennie,Nilsson,S,2014,3,6,2006,2026,1703,87.08,85.79,5,481,92.8816666666666667,-5.80,LATE_CAREER,DECLINING,CONSISTENT
0814945477312,Gunilla,Wahlén,V,2010,3,3,2002,2010,221,77.83,7.24,0,594,82.1900000000000000,-4.36,LATE_CAREER,STABLE,CONSISTENT
0573136138218,Krister,Örnfjäder,S,2002,1,5,2002,2018,1571,82.43,97.07,1,541,81.0580000000000000,1.37,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0974061238314,Paula,Holmqvist,S,2022,3,3,2014,2022,1034,64.22,79.88,0,170,68.9033333333333333,-4.68,LATE_CAREER,IMPROVING,CONSISTENT
0926214745119,Heléne,Björklund,S,2026,3,3,2018,2026,318,76.42,35.22,1,178,69.2733333333333333,7.15,LATE_CAREER,DECLINING,CONSISTENT
0285612919302,Ulla,Löfgren,M,2006,2,2,2002,2006,1032,84.59,83.24,0,167,84.3650000000000000,0.23,LATE_CAREER,STABLE,CONSISTENT
0465804601318,Pia,Steensland,KD,2022,2,2,2018,2022,653,79.79,54.52,0,122,63.8950000000000000,15.90,LATE_CAREER,IMPROVING,PEAK_PERFORMANCE
0545353563812,Amineh,Kakabaveh,-,2010,2,5,2006,2022,1715,92.54,25.42,0,461,88.0260000000000000,4.51,MID_CAREER,IMPROVING,CONSISTENT
0452755722723,Björn,Söder,SD,2010,1,5,2010,2026,1494,99.20,60.78,2,657,75.5020000000000000,23.70,EARLY_CAREER,NEW_ENTRY,RISING_STAR
09812885803,Jan,Ertsborn,FP,2006,2,4,2002,2014,1504,88.83,87.17,1,373,82.8125000000000000,6.02,LATE_CAREER,STABLE,RISING_STAR
0387230530213,Crister,Carlsson,M,2022,1,2,2022,2026,1295,97.53,99.31,0,45,98.7650000000000000,-1.24,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0564126739422,Åsa,Coenraads,M,2018,3,4,2010,2022,1972,63.03,55.88,0,315,86.6100000000000000,-23.58,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0285631067215,Robert,Halef,KD,2010,1,4,2010,2022,1494,93.04,97.99,0,278,82.6250000000000000,10.42,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0284039893826,Jakop,Dalunde,MP,2014,1,1,2014,2014,693,89.61,95.96,0,3,89.6100000000000000,0.00,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0537400268911,Caroline,Helmersson Olsson,S,2018,4,6,2006,2026,1972,71.75,93.36,0,446,85.5766666666666667,-13.83,LATE_CAREER,DECLINING,LATE_CAREER_DECLINE
0591624095901,Björn,Leivik,M,2006,1,3,2006,2014,1128,89.36,100.00,0,110,92.7033333333333333,-3.34,EARLY_CAREER,NEW_ENTRY,CONSISTENT
0982795248728,Jakob,Forssmed,KD,2002,1,4,2002,2022,278,77.34,54.68,0,268,64.3825000000000000,12.96,EARLY_CAREER,NEW_ENTRY,RISING_STAR
0415959965211,Mia,Sydow Mölleby,V,2022,4,4,2010,2022,653,77.18,67.38,1,689,82.4075000000000000,-5.23,LATE_CAREER,IMPROVING,CONSISTENT
0447461551212,Per,Svedberg,S,2010,2,3,2006,2014,1715,91.02,46.36,0,169,79.2866666666666667,11.73,LATE_CAREER,STABLE,PEAK_PERFORMANCE
0760437424714,Magdalena,Andersson,M,2010,3,3,2002,2010,1108,94.77,98.38,0,311,89.9066666666666667,4.86,LATE_CAREER,IMPROVING,CONSISTENT
