hjid,application_operation,created_date,event_group,model_object_id,model_object_version,events_application_session_h_0,session_id,page,page_mode,element_id,action_name,user_id,error_message,application_message
3389819,READ,2026-02-03 13:36:06.863,USER,,0,3389816,node01l14zduvluqfu1fgmisxaaozle120,documents,OVERVIEW[1253],"",VISIT_DOCUMENTS_VIEW,anonymousUser,,VISIT_DOCUMENTS_VIEW
3389651,READ,2026-02-03 13:32:33.413,USER,,0,3389650,node0ozw06flze01kvmxrug7nkke437,committee,OVERVIEW,JuU,VISIT_COMMITTEE_VIEW,anonymousUser,,VISIT_COMMITTEE_VIEW
3390026,READ,2026-02-03 13:41:08.497,USER,,0,3390021,node01k7cvmsxrjax41ezbiywzqrp73163,main,Overview,"",VISIT_MAIN_VIEW,ROLE_ANONYMOUS,,VISIT_MAIN_VIEW
3389999,READ,2026-02-03 13:40:31.677,USER,,0,3389998,node01e6x2dr3kj8ozvmpflyqxxk1q159,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389591,READ,2026-02-03 13:31:25.342,USER,,0,3389590,node0nyfxg3fdspnr1t32qwhlta7147,partyranking,CHARTS,CURRENTCOMMITTEES,VISIT_PARTY_RANKING_VIEW,anonymousUser,,VISIT_PARTY_RANKING_VIEW
3389671,READ,2026-02-03 13:33:07.104,USER,,0,3389670,node0a3o79l31wbtb1uqisorfv5jsn47,countryranking,INDICATORS,EG.ELC.HYRO.ZS,VISIT_COUNTRY_VIEW,anonymousUser,,VISIT_COUNTRY_VIEW
3389637,READ,2026-02-03 13:32:19.552,USER,,0,3389636,node0zxkm8goyc0w6mxihtplywl930,committee,DECISIONTYPEDAILYSUMMARY,JuU,VISIT_COMMITTEE_VIEW,anonymousUser,,VISIT_COMMITTEE_VIEW
3392620,READ,2026-02-06 20:28:58.359,ADMIN,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,adminmonitoring,"","",VISIT_ADMIN_MONITORING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_MONITORING_VIEW
3366381,READ,2026-01-21 01:48:26.401,USER,,0,3366378,node0v9mt70kgq75810zmd7nqctw3s0,partyranking,Overview,DATAGRID,VISIT_PARTY_RANKING_VIEW,anonymousUser,,VISIT_PARTY_RANKING_VIEW
3389727,READ,2026-02-03 13:34:10.169,USER,,0,3389726,node01pfveslhsorqbyfh58qtgsfy875,governmentbody,EXPENDITURE,202100-4979,VISIT_MINISTRY_VIEW,anonymousUser,,VISIT_MINISTRY_VIEW
3389639,READ,2026-02-03 13:32:21.243,USER,,0,3389638,node01fjmyjknnh9xdn2wur3djvxus31,committee,PAGEVISITHISTORY,JuU,VISIT_COMMITTEE_VIEW,anonymousUser,,VISIT_COMMITTEE_VIEW
3389769,READ,2026-02-03 13:35:09.935,USER,,0,3389768,node0qg2v13gg0e5vyyder21kpi7h96,politician,OVERVIEW,0222691314314,VISIT_POLITICIAN_VIEW,anonymousUser,,VISIT_POLITICIAN_VIEW
3389949,UPDATE,2026-02-03 13:39:22.683,ADMIN,,0,3389943,node013c81jepyrdwfsylakiy9ywqz149,,,41,UpdateApplicationConfigurationRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389942,READ,2026-02-03 13:39:11.546,ADMIN,,0,3389937,node01leyor10pzjwh1sqi1ayqccb6d148,adminlanguage,"",124,VISIT_ADMIN_LANGUAGE_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_LANGUAGE_VIEW
3393136,READ,2026-02-06 22:15:39.596,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,PERSONREFERENCES,rdhdc120260205ip,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3390042,READ,2026-02-03 13:41:24.762,ADMIN,,0,3390037,node0olr2t7iykjia1sutnofxmo28s166,adminapplicationsession,"",3390037,VISIT_ADMIN_APPLICATION_SESSION_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_APPLICATION_SESSION_VIEW
3387269,READ,2026-01-30 11:52:19.327,USER,,0,3387265,node068qv4r0dik9103nuvruir8qk1,main,OVERVIEW,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3365757,AUTHORIZATION,2026-01-16 12:49:50.973,APPLICATION,,0,3365756,node01tf9srkz3v6oqy22ua9o0wrto1,AdminMonitoringView,!adminmonitoring,,,anonymousUser,"SECURITY:Url:https://localhost:8443/cia/#!adminmonitoring , MethodAdminMonitoringPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode.AdminMonitoringPageModContentFactoryImpl]",Access Denied
3393137,READ,2026-02-06 22:15:45.087,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,OVERVIEW,rdhdc120260205ip,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3389947,READ,2026-02-03 13:39:16.682,ADMIN,,0,3389943,node013c81jepyrdwfsylakiy9ywqz149,adminapplicationconfiguration,"","",VISIT_ADMIN_APPLICATION_CONFIGURATION_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_APPLICATION_CONFIGURATION_VIEW
3390024,READ,2026-02-03 13:41:05.81,USER,,0,3390021,node01k7cvmsxrjax41ezbiywzqrp73163,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3389687,READ,2026-02-03 13:33:29.891,USER,,0,3389686,node01aempbk1e0v2z1rp2my7ov669755,ministryranking,OVERVIEW,"",VISIT_MINISTRY_RANKING_VIEW,anonymousUser,,VISIT_MINISTRY_RANKING_VIEW
3389850,READ,2026-02-03 13:36:52.741,USER,,0,3389849,node01wgksiwtu8djow1d5q8eatqo2129,main,Overview,REGISTER,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389669,READ,2026-02-03 13:33:05.354,USER,,0,3389668,node0uh0b9fxgcp2idnt08wa1gcgf46,committeeranking,CHARTS,ALLPARTIES,VISIT_COMMITTEE_RANKING_VIEW,anonymousUser,,VISIT_COMMITTEE_RANKING_VIEW
3389962,READ,2026-02-03 13:39:39.312,ADMIN,,0,3389957,node05xgrampdsdvx15vailnh2fjqz151,adminagency,"",52,VISIT_ADMIN_AGENCY_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_AGENCY_VIEW
3389659,READ,2026-02-03 13:32:56.375,USER,,0,3389658,node01nkvt6gdr9r2ntz7nxw2dt50241,committeeranking,Overview,DATAGRID,VISIT_COMMITTEE_RANKING_VIEW,anonymousUser,,VISIT_COMMITTEE_RANKING_VIEW
3393151,READ,2026-02-06 22:16:46.978,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,OVERVIEW,rdhdc120260205ip,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
2290389,READ,2026-01-15 16:36:52.657,ADMIN,,0,2289458,node0t711ivg723bv1euodc9zxp5j50,adminagentoperation,"","",VISIT_ADMIN_AGENT_OPERATION_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_AGENT_OPERATION_VIEW
3390020,READ,2026-02-03 13:41:01.645,ADMIN,,0,3390015,node01ankwikfgq5ga12q2ftga36lrp162,adminuseraccount,"",3389923,VISIT_ADMIN_USERACCOUNT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_USERACCOUNT_VIEW
3389976,AUTHENTICATION,2026-02-03 13:39:58.143,USER,,0,3389974,node01bbilj8l7a0wkkbzxqd3qfemo154,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389818,READ,2026-02-03 13:36:03.861,USER,,0,3389816,node01l14zduvluqfu1fgmisxaaozle120,documents,OVERVIEW[2],"",VISIT_DOCUMENTS_VIEW,anonymousUser,,VISIT_DOCUMENTS_VIEW
3389996,READ,2026-02-03 13:40:26.01,USER,,0,3389993,node0a4rj5jtif6fd1ugj0t1vio10u158,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3389789,READ,2026-02-03 13:35:33.288,USER,,0,3389788,node0ii25dolu4601c5laqcez0xll106,politicianranking,CHARTS,CURRENTPARTIES,VISIT_POLITICIAN_RANKING_VIEW,anonymousUser,,VISIT_POLITICIAN_RANKING_VIEW
1810712,READ,2026-01-15 15:52:34.834,USER,,0,1807482,node0wt5r05nx25sp6lx04ziq2nai0,politicianranking,Overview,DATAGRID,VISIT_POLITICIAN_RANKING_VIEW,anonymousUser,,VISIT_POLITICIAN_RANKING_VIEW
3389958,READ,2026-02-03 13:39:32.18,USER,,0,3389957,node05xgrampdsdvx15vailnh2fjqz151,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3387270,READ,2026-01-30 11:52:22.953,USER,,0,3387265,node068qv4r0dik9103nuvruir8qk1,documents,OVERVIEW,"",VISIT_DOCUMENTS_VIEW,anonymousUser,,VISIT_DOCUMENTS_VIEW
3390017,AUTHENTICATION,2026-02-03 13:40:57.421,USER,,0,3390015,node01ankwikfgq5ga12q2ftga36lrp162,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3389793,READ,2026-02-03 13:35:36.572,USER,,0,3389792,node019lffupzo97jslwytiadwft91108,politicianranking,Overview,DATAGRID,VISIT_POLITICIAN_RANKING_VIEW,anonymousUser,,VISIT_POLITICIAN_RANKING_VIEW
3389773,READ,2026-02-03 13:35:13.671,USER,,0,3389772,node017ethb760a1xba5mmq9k1nmn998,politician,PAGEVISITHISTORY,0222691314314,VISIT_POLITICIAN_VIEW,anonymousUser,,VISIT_POLITICIAN_VIEW
3390036,AUTHORIZATION,2026-02-03 13:41:16.29,APPLICATION,,0,3390030,node0v4wju4azjdsl1muo2zorgvp8l165,AdminDataQualityView,!admindataquality/OVERVIEW,,,anonymousUser,"SECURITY:Url:https://localhost:28443/#!admindataquality/OVERVIEW , MethodDataQualityOverviewPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.dataquality.pagemode.DataQualityOverviewPageModContentFactoryImpl]",Access Denied
3387274,READ,2026-02-03 13:31:00.175,USER,,0,3387273,node04oisfovoma0mlaui5h7ciwk71,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3393153,READ,2026-02-06 22:17:27.523,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,OVERVIEW,hd0i70,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3392615,READ,2026-02-06 20:26:23.262,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3135346,READ,2026-01-15 22:14:20.267,ADMIN,,0,3135340,node01ckjkar0g7ya11x8isiirgic5m0,adminagentoperation,"","",VISIT_ADMIN_AGENT_OPERATION_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_AGENT_OPERATION_VIEW
3389910,READ,2026-02-03 13:38:27.367,USER,,0,3389906,node01trpp7g8xbus81coqxnqrnoj6e141,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,20c559d0-c5bb-4699-8ed0-d357cdddceda,,VISIT_USER_HOME_VIEW
3389808,READ,2026-02-03 13:35:50.582,USER,,0,3389807,node0zcf6wfrfio8k1pjgq6kv09gb9116,document,DOCUMENTATTACHMENTS,hb022647,VISIT_DOCUMENT_VIEW,anonymousUser,,VISIT_DOCUMENT_VIEW
3377192,READ,2026-01-26 11:02:51.903,USER,,0,3377189,node0uqmmg5o99jld4c88fog0u4y60,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3357294,READ,2026-01-16 01:19:47.472,ADMIN,,0,3357289,node015k1bhl9ve2vz1htjr8o83a8yv0,adminagentoperation,"","",VISIT_ADMIN_AGENT_OPERATION_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_AGENT_OPERATION_VIEW
3390025,AUTHENTICATION,2026-02-03 13:41:08.488,USER,,0,3390021,node01k7cvmsxrjax41ezbiywzqrp73163,,,admin@hack23.com,LogoutRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3392570,READ,2026-02-06 19:56:05.82,USER,,0,3390043,node0xp2r8wrgi92w1rr9jabyr480j0,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3393159,READ,2026-02-06 22:18:04.324,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,OVERVIEW,hd023902,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3387272,READ,2026-02-03 13:30:57.736,USER,,0,3387271,node0edminh2ym5q6ncv0f2stiagd0,main,OVERVIEW,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389763,READ,2026-02-03 13:35:04.836,USER,,0,3389762,node0cz9jae7k3r5h1t0tc57el200z93,parliamentranking,CHARTS,PARTYAGE,VISIT_PARLIAMENT_RANKING_VIEW,anonymousUser,,VISIT_PARLIAMENT_RANKING_VIEW
3389847,READ,2026-02-03 13:36:46.287,USER,,0,3389843,node0j15el0i557vr1ons1mh1rl1km128,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,c1997517-e190-4b16-8c70-929ebfb3bde5,,VISIT_USER_HOME_VIEW
3389911,AUTHENTICATION,2026-02-03 13:38:30.152,USER,,0,3389906,node01trpp7g8xbus81coqxnqrnoj6e141,,,d147016c-8e7d-432c-be94-9af358a8407a@test.com,LogoutRequest,20c559d0-c5bb-4699-8ed0-d357cdddceda,,SUCCESS
3389701,READ,2026-02-03 13:33:43.976,USER,,0,3389700,node01aipybxas78lg1k9y9t4rd3nbh62,ministryranking,CHARTS,CURRENTPARTIESBYHEADCOUNT,VISIT_MINISTRY_RANKING_VIEW,anonymousUser,,VISIT_MINISTRY_RANKING_VIEW
3389997,READ,2026-02-03 13:40:26.957,ADMIN,,0,3389993,node0a4rj5jtif6fd1ugj0t1vio10u158,adminagentoperation,"","",VISIT_ADMIN_AGENT_OPERATION_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_AGENT_OPERATION_VIEW
3389912,READ,2026-02-03 13:38:30.17,USER,,0,3389906,node01trpp7g8xbus81coqxnqrnoj6e141,main,Overview,"",VISIT_MAIN_VIEW,ROLE_ANONYMOUS,,VISIT_MAIN_VIEW
3043562,READ,2026-01-15 17:33:33.854,ADMIN,,0,2289458,node0t711ivg723bv1euodc9zxp5j50,adminmonitoring,"","",VISIT_ADMIN_MONITORING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_MONITORING_VIEW
3389657,READ,2026-02-03 13:32:54.554,USER,,0,3389656,node017miwn40cn6y514cwyzihmoh1v40,committeeranking,Overview,PAGEVISITHISTORY,VISIT_COMMITTEE_RANKING_VIEW,anonymousUser,,VISIT_COMMITTEE_RANKING_VIEW
198,READ,2026-01-15 04:02:19.428,USER,,0,190,node01kblhqqdd2tbw16tgn3vi4jcx10,main,Overview,"",VISIT_MAIN_VIEW,ROLE_ANONYMOUS,,VISIT_MAIN_VIEW
3136647,READ,2026-01-15 22:14:41.196,USER,,0,3135340,node01ckjkar0g7ya11x8isiirgic5m0,countryranking,INDICATORS,FM.LBL.BMNY.CN,VISIT_COUNTRY_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_COUNTRY_VIEW
3389839,CREATE,2026-02-03 13:36:31.536,USER,,0,3389836,node01q35lc7niy5m0hdq2jhyp3e6j127,,,2924559a-3532-4a7f-ac8f-ca1c96f7c5e7@test.com,RegisterUserRequest,cc359f65-1403-476e-ba05-d1858c610f2b,,SUCCESS
3393148,READ,2026-02-06 22:16:35.783,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,DOCUMENTATTACHMENTS,rdhdc120260205ip,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3100367,READ,2026-01-15 18:22:22.796,ADMIN,,0,2289458,node0t711ivg723bv1euodc9zxp5j50,adminmonitoring,"","",VISIT_ADMIN_MONITORING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_MONITORING_VIEW
3389826,READ,2026-02-03 13:36:17.421,USER,,0,3389825,node0qey77td3q1d3wqylzdndrdwr122,search,OVERVIEW,"",VISIT_DOCUMENT_VIEW,anonymousUser,,VISIT_DOCUMENT_VIEW
3389719,READ,2026-02-03 13:34:01.703,USER,,0,3389718,node01n7x969dywkyiz5nn571ntr7p71,ministry,DOCUMENTHISTORY,Finansdepartementet,VISIT_MINISTRY_VIEW,anonymousUser,,VISIT_MINISTRY_VIEW
3389915,READ,2026-02-03 13:38:31.377,USER,,0,3389913,node01av912najtik91lbqrrvevvqep142,main,Overview,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3357292,AUTHENTICATION,2026-01-16 01:19:36.432,USER,,0,3357289,node015k1bhl9ve2vz1htjr8o83a8yv0,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3393150,READ,2026-02-06 22:16:44.264,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,DOCUMENTDETAILS,rdhdc120260205ip,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3389802,READ,2026-02-03 13:35:45.56,USER,,0,3389801,node0z39hbojv13211or6r4wqsiw3h113,document,DOCUMENTDATA,hb022647,VISIT_DOCUMENT_VIEW,anonymousUser,,VISIT_DOCUMENT_VIEW
1807497,READ,2026-01-15 15:52:29.078,USER,,0,1807482,node0wt5r05nx25sp6lx04ziq2nai0,main,OVERVIEW,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3365891,READ,2026-01-16 16:07:01.904,ADMIN,,0,3365758,node01pgjs92vqpr231xf20lrldn6q80,adminmonitoring,"","",VISIT_ADMIN_MONITORING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_MONITORING_VIEW
3377197,READ,2026-01-26 11:09:39.582,ADMIN,,0,3377189,node0uqmmg5o99jld4c88fog0u4y60,adminmonitoring,"","",VISIT_ADMIN_MONITORING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_MONITORING_VIEW
3393155,READ,2026-02-06 22:17:35.698,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,OVERVIEW,hd0970,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3389707,READ,2026-02-03 13:33:49.177,USER,,0,3389706,node0mlyc7mu3nhboqqkgl4y05pqj65,ministry,OVERVIEW,Finansdepartementet,VISIT_MINISTRY_VIEW,anonymousUser,,VISIT_MINISTRY_VIEW
3389837,READ,2026-02-03 13:36:28.494,USER,,0,3389836,node01q35lc7niy5m0hdq2jhyp3e6j127,main,Overview,REGISTER,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389607,READ,2026-02-03 13:31:49.628,USER,,0,3389606,node0xzhc5tms6w1zi6bbu1fwd6q715,party,COITTEEROLES,M,VISIT_PARTY_VIEW,anonymousUser,,VISIT_PARTY_VIEW
3137873,READ,2026-01-15 22:15:52.263,USER,,0,3135340,node01ckjkar0g7ya11x8isiirgic5m0,main,OVERVIEW,"",VISIT_MAIN_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_MAIN_VIEW
3389705,READ,2026-02-03 13:33:47.526,USER,,0,3389704,node044azkz2i1nuf1dnp9znpw2c6164,ministry,PAGEVISITHISTORY,Finansdepartementet,VISIT_MINISTRY_VIEW,anonymousUser,,VISIT_MINISTRY_VIEW
3389627,READ,2026-02-03 13:32:09.515,USER,,0,3389626,node08abjeemj5zc6197aw5ij54u0625,party,OVERVIEW,M,VISIT_PARTY_VIEW,anonymousUser,,VISIT_PARTY_VIEW
3389932,READ,2026-02-03 13:38:56.091,USER,,0,3389931,node0a5psc1x396ec1k7dgjv8suxz5147,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389653,READ,2026-02-03 13:32:50.663,USER,,0,3389652,node011iygcze9e99k6ows5apsmqtl38,committee,CHARTSDECISION_FLOW_CHART,JuU,VISIT_COMMITTEE_VIEW,anonymousUser,,VISIT_COMMITTEE_VIEW
3389745,READ,2026-02-03 13:34:26.984,USER,,0,3389744,node01faab1xybsi5e1qnjulx04c8i84,parliamentranking,CHARTS,PARTYWINNER,VISIT_PARLIAMENT_RANKING_VIEW,anonymousUser,,VISIT_PARLIAMENT_RANKING_VIEW
3389930,AUTHENTICATION,2026-02-03 13:38:55.09,USER,,0,3389928,node03itrp6i1p1coyd9el3nvyu38146,,,b339c58c-e58a-456a-b44e-af0045946ed5@test.com,LoginRequest,,Security:Failed MFAUSERNAME_OR_PASSWORD_DO_NOT_MATCH,FAILURE
3389753,READ,2026-02-03 13:34:55.635,USER,,0,3389752,node0erjqh0050f0114jznd5ab0xs688,parliamentranking,CHARTS/DECISION_FLOW_CHART,2023/24,VISIT_PARLIAMENT_RANKING_VIEW,anonymousUser,,VISIT_PARLIAMENT_RANKING_VIEW
197,AUTHENTICATION,2026-01-15 04:02:19.403,USER,,0,190,node01kblhqqdd2tbw16tgn3vi4jcx10,,,admin@hack23.com,LogoutRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3393138,READ,2026-02-06 22:15:48.636,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,DOCUMENTDATA,rdhdc120260205ip,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
2289550,READ,2026-01-15 16:36:16.375,USER,,0,2289458,node0t711ivg723bv1euodc9zxp5j50,main,OVERVIEW,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3393146,READ,2026-02-06 22:16:28.658,USER,,0,3392613,node0v4ftppxxu2uz1dwdiru1j68xr0,document,DOCUMENTDECISION,rdhdc120260205ip,VISIT_DOCUMENT_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_DOCUMENT_VIEW
3389717,READ,2026-02-03 13:34:00.05,USER,,0,3389716,node0wz31regbbsvmoovlei634npr70,ministry,DOCUMENTACTIVITY,Finansdepartementet,VISIT_MINISTRY_VIEW,anonymousUser,,VISIT_MINISTRY_VIEW
3366311,READ,2026-01-21 00:45:05.392,USER,,0,3366310,node01wfxeoa2jpjsbexnjr5w46k800,main,OVERVIEW,"",VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389846,CREATE,2026-02-03 13:36:46.269,USER,,0,3389843,node0j15el0i557vr1ons1mh1rl1km128,,,a7778b00-8e34-42dd-b21c-893373826c21@test.com,RegisterUserRequest,c1997517-e190-4b16-8c70-929ebfb3bde5,,SUCCESS
3389866,READ,2026-02-03 13:37:17.349,USER,,0,3389862,node04lhhab0pzemw1nnlys8oy6pyg131,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,053aace2-cd51-4566-baf1-caccb645aebd,,VISIT_USER_HOME_VIEW
3389896,AUTHORIZATION,2026-02-03 13:38:09.501,APPLICATION,,0,3389895,node0v4d0tawhr1b4xntvnmgzxaoy138,AdminMonitoringView,!adminmonitoring,,,anonymousUser,"SECURITY:Url:https://localhost:28443/#!adminmonitoring , MethodAdminMonitoringPageModContentFactoryImpl.createContent ,Authorities:[ROLE_ANONYMOUS] , RequiredAuthorities:[ROLE_ADMIN] source:ReflectiveMethodInvocation: public abstract com.vaadin.ui.Layout com.hack23.cia.web.impl.ui.application.views.common.pagemode.PageModeContentFactory.createContent(java.lang.String,com.vaadin.ui.MenuBar,com.vaadin.ui.Panel); target is of class [com.hack23.cia.web.impl.ui.application.views.admin.system.pagemode.AdminMonitoringPageModContentFactoryImpl]",Access Denied
3389613,READ,2026-02-03 13:31:55.387,USER,,0,3389612,node01lxtl945fnd1djmmau0s5q7nf18,party,COITTEEBALLOTDECISIONSUARY,M,VISIT_PARTY_VIEW,anonymousUser,,VISIT_PARTY_VIEW
3389970,AUTHENTICATION,2026-02-03 13:39:49.176,USER,,0,3389968,node09387ifz5tb8os9miwnbku24l153,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
1593243,READ,2026-01-15 15:10:19.942,ADMIN,,0,54086,node01ozjy4f3zp0nx1t7it3eu4cbrm1,adminmonitoring,"","",VISIT_ADMIN_MONITORING_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_ADMIN_MONITORING_VIEW
3390013,READ,2026-02-03 13:40:51.948,USER,,0,3390010,node018rrvujftt3bg1dubp17orv7ef161,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3389977,READ,2026-02-03 13:39:58.161,USER,,0,3389974,node01bbilj8l7a0wkkbzxqd3qfemo154,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
3389984,AUTHENTICATION,2026-02-03 13:40:11.916,USER,,0,3389982,node01mwrptkvlcreueq72jvljxv1o156,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
3390022,READ,2026-02-03 13:41:02.785,USER,,0,3390021,node01k7cvmsxrjax41ezbiywzqrp73163,main,Overview,LOGIN,VISIT_MAIN_VIEW,anonymousUser,,VISIT_MAIN_VIEW
3389995,AUTHENTICATION,2026-02-03 13:40:25.996,USER,,0,3389993,node0a4rj5jtif6fd1ugj0t1vio10u158,,,admin@hack23.com,LoginRequest,04825a07-ce9a-42d7-8987-5ea83e769e3a,,SUCCESS
203,READ,2026-01-15 04:02:57.325,USER,,0,199,node01flx0n3e0nlxx14wu9vlcthouz1,userhome,OVERVIEW,"",VISIT_USER_HOME_VIEW,04825a07-ce9a-42d7-8987-5ea83e769e3a,,VISIT_USER_HOME_VIEW
