person_id,first_name,last_name,party,role_code,status,assignment_type,org_code,from_date,to_date,is_current_role,career_level,career_level_name,career_score,career_step,total_career_steps,career_start_date,career_end_date,career_start_year,career_end_year,career_span_years,years_in_role,years_since_prev_role,total_years_at_level,peak_career_level,peak_career_score,is_peak_role,years_at_peak,prev_career_level,next_career_level,progression_direction,level_change,score_change,advancement_velocity,promotions_count,demotions_count,avg_career_score,career_score_volatility,avg_years_per_promotion,career_pattern,downward_spiral_flag,exit_risk_score,overall_career_rank,career_percentile,career_decile,behavioral_win_rate,behavioral_rebel_rate,behavioral_absence_rate,behavioral_assessment,attendance_status,effectiveness_status,discipline_status,risk_level,risk_score,total_violations,absenteeism_violations,effectiveness_violations,discipline_violations,influence_classification,broker_score,strong_connections,predictive_success_score,comprehensive_risk_level,leadership_potential_score,high_retention_risk_flag,career_health_score,career_stage,is_typical_career_path,is_atypical_career_path
0216534495014,Jens,Holm,V,Suppleant,"",uppdrag,UU,2020-03-18,2020-09-03,f,2,L02_SUBSTITUTE_MP,50,16,21,2010-10-04,2022-09-26,2010,2022,11,0,0,42,6,600,f,0,2,2,LATERAL,0,0,,2,4,140.4761904761904762,154.780218696619,5.5,DECLINING,f,60,3354,0.1313873673992928,3,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0406831930624,Henrik,Vinge,SD,Ledamot,"",uppdrag,JuU,2018-10-02,2025-02-18,f,3,L03_COMMITTEE_MEMBER,300,2,25,2018-09-24,2026-10-13,2018,2026,8,6,0,6,6,600,f,0,4,2,DEMOTION,-1,-100,,0,1,146.4000000000000000,172.832404369088,,DECLINING,f,60,3787,0.1313873673992928,3,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,31.88,7,3,1,1,INFLUENTIAL,STRONG_BROKER,208,55.9,HIGH_RISK,40,f,20.0,MID_CAREER,f,t
0999542677318,Anne-Marie,Wallouch,V,Suppleant,"",uppdrag,SkU,2007-02-15,2007-04-30,f,2,L02_SUBSTITUTE_MP,50,3,4,2007-02-15,2007-04-30,2007,2007,0,0,0,0,2,50,t,0,2,2,LATERAL,0,0,,0,0,50.0000000000000000,0,,EARLY_CAREER,f,50,14043,0.9489703945087707,10,,,,,,,,,,,,,,,,,45.5,MEDIUM_RISK,20,f,45.0,EARLY_CAREER,f,f
0262124593702,Kurt,Kvarnström,S,Kvittningsperson,"",partiuppdrag,S,2006-10-06,2014-09-29,f,1,L01_OTHER_ENTRY,10,5,9,2002-01-17,2014-09-29,2002,2014,12,7,3,7,4,400,f,0,2,3,DEMOTION,-1,-40,-0.33,1,2,107.7777777777777778,132.562587128393,12.0,DECLINING,t,90,6945,0.39215142480759896,5,,,,,,,,,,,,,,,,,20.9,HIGH_RISK,20,f,-16.6,SENIOR_CAREER,f,t
0692076685824,Camilla,Hansén,MP,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,2019-11-04,2026-09-28,f,4,L04_ACTIVE_MP,400,3,30,2016-01-18,2026-10-06,2016,2026,10,6,3,6,4,400,t,12,2,3,PROMOTION,2,350,0.67,1,0,89.6666666666666667,105.150157182743,10.0,RISING_STAR,f,10,8312,0.39215142480759896,6,30.75,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,LOW_EFFECTIVENESS,PARTY_LOYAL,MEDIUM,28.02,7,3,1,1,LIMITED_INFLUENCE,STRONG_BROKER,25,57.6,MEDIUM_RISK,60,f,68.4,SENIOR_CAREER,t,f
0256716955026,Serkan,Köse,S,Suppleant,"",uppdrag,CU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,20,24,2014-10-03,2026-10-31,2014,2026,12,2,0,25,5,500,f,0,2,2,LATERAL,0,0,,3,3,100.8333333333333333,127.668733664729,4.0,STABLE,f,50,4699,0.3059696318380365,4,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,MEDIUM,28.28,7,4,1,1,LIMITED_INFLUENCE,STRONG_BROKER,124,46.8,MEDIUM_RISK,20,f,30.0,SENIOR_CAREER,f,f
0462699892622,Maria,Ferm,MP,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,2010-10-04,2022-09-26,f,4,L04_ACTIVE_MP,400,1,29,2010-10-04,2022-09-26,2010,2022,11,11,,11,6,600,f,0,,3,ENTRY,0,0,,0,0,160.6896551724137931,154.672758774057,,STAGNANT,f,10,3354,0.1313873673992928,3,,,,,,,,,,,,,,,,,37.5,LOW_RISK,40,f,25.0,SENIOR_CAREER,f,t
0540190357911,Hans,Hoff,S,Ersättare,"",Riksdagsorgan,RS,2010-10-12,2014-10-07,f,2,L02_SUBSTITUTE_MP,50,5,23,2002-10-08,2026-10-13,2002,2026,24,3,0,3,3,300,f,0,3,3,DEMOTION,-1,-250,,0,1,147.8260869565217391,122.010566960020,,DECLINING,f,60,12781,0.8860847257852041,9,,,,,,,,,,,,,,,,,33.5,HIGH_RISK,20,f,15.0,VETERAN_CAREER,f,t
0427321850912,Lars Mejern,Larsson,S,Suppleant,"",uppdrag,KU,2020-03-18,2020-09-03,f,2,L02_SUBSTITUTE_MP,50,20,23,2005-03-01,2026-10-31,2005,2026,21,0,0,94,4,400,f,0,2,2,LATERAL,0,0,,3,4,113.0434782608695652,121.777944123138,7.0,DECLINING,f,60,5681,0.39215142480759896,4,52.63,1.25,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,LOW,20.16,4,2,1,0,LIMITED_INFLUENCE,STRONG_BROKER,124,47.0,HIGH_RISK,20,f,25.0,VETERAN_CAREER,f,t
0381231495405,Leif,Björnlod,MP,Suppleant,"",uppdrag,EUN,2002-11-28,2006-10-02,f,2,L02_SUBSTITUTE_MP,50,5,6,2002-09-30,2006-10-02,2002,2006,4,3,0,9,4,400,f,0,2,2,LATERAL,0,0,,0,2,150.0000000000000000,144.337567297406,,DECLINING,f,60,11099,0.39215142480759896,8,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,20,f,20.0,MID_CAREER,f,t
0277648711624,Anders,Österberg,S,Suppleant,"",uppdrag,UU,2015-10-01,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,1,21,2015-10-01,2022-09-26,2015,2022,6,6,,6,4,400,f,0,,1,ENTRY,0,0,,0,0,64.7619047619047619,75.4427596083564737,,STAGNANT,f,50,10696,0.39215142480759896,8,,,,,,,,,,,,,,,,,37.5,MEDIUM_RISK,20,f,25.0,MID_CAREER,f,t
0452755722723,Björn,Söder,SD,Suppleant,"",uppdrag,UFöU,2011-06-16,2026-06-04,f,2,L02_SUBSTITUTE_MP,50,7,32,2010-10-04,2026-10-26,2010,2026,16,14,0,51,7,700,f,0,2,2,LATERAL,0,0,,0,3,169.0625000000000000,188.370634902975,,DECLINING,f,60,1689,0.10448589059141648,2,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,31.14,7,3,2,1,MODERATELY_INFLUENTIAL,STRONG_BROKER,207,53.7,HIGH_RISK,20,f,20.0,VETERAN_CAREER,f,t
0963046628824,Christian,Lindefjärd,SD,Suppleant,"",uppdrag,SoU,2024-09-11,2026-09-28,f,2,L02_SUBSTITUTE_MP,50,3,5,2024-08-20,2026-10-31,2024,2026,2,2,0,4,4,400,f,0,2,2,LATERAL,0,0,,0,1,120.0000000000000000,140.000000000000,,DECLINING,f,60,12523,0.39215142480759896,9,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,20.50,5,2,1,1,MODERATELY_INFLUENTIAL,STRONG_BROKER,197,58.9,HIGH_RISK,20,f,25.0,EARLY_CAREER,f,t
0714968014016,Anders,Ekegren,L,Suppleant,"",uppdrag,FiU,2025-02-25,2026-09-28,f,2,L02_SUBSTITUTE_MP,50,6,8,2025-02-24,2026-10-27,2025,2026,1,1,0,5,3,300,f,0,2,2,LATERAL,0,0,,1,1,107.5000000000000000,111.887220003001,1.0,EARLY_CAREER,f,50,13592,0.8860847257852041,10,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,,,,,,,,,,47.5,MEDIUM_RISK,20,f,25.0,EARLY_CAREER,f,f
0388849444310,Maria,Borelius,M,Statsråd,"",Departement,UD,2006-10-06,2006-10-13,f,9,L09_CABINET_MINISTER,900,2,3,2006-10-02,2006-10-17,2006,2006,0,0,0,0,9,900,t,0,4,4,PROMOTION,5,500,,1,0,566.6666666666666667,235.702260395516,0.0,RISING_STAR,f,10,1454,0.003050682936975664,2,,,,,,,,,,,,,,,,,49.5,LOW_RISK,100,f,55.0,EARLY_CAREER,t,f
0859968278117,Carina,Ohlsson,S,Suppleant,"",uppdrag,AU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,27,28,2002-09-30,2024-07-16,2002,2024,21,2,0,58,6,600,f,0,2,3,LATERAL,0,0,,5,7,186.0714285714285714,191.858193274435,4.2,DECLINING,f,60,2097,0.1313873673992928,2,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,20,f,20.0,VETERAN_CAREER,f,t
0819601620927,Annika,Hirvonen,MP,Ledamot,"",uppdrag,SfU,2022-10-04,2023-12-31,f,3,L03_COMMITTEE_MEMBER,300,31,32,2014-06-24,2026-10-06,2014,2026,12,1,0,15,6,600,f,0,3,3,LATERAL,0,0,,5,6,169.6875000000000000,163.830788753976,2.4,DECLINING,f,60,3066,0.1313873673992928,3,33.25,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,LOW_EFFECTIVENESS,PARTY_LOYAL,MEDIUM,30.36,9,5,1,1,LIMITED_INFLUENCE,STRONG_BROKER,24,40.0,HIGH_RISK,40,f,25.0,SENIOR_CAREER,f,t
0731809135516,Carina,Adolfsson Elgestam,S,Ledamot,"",Riksdagsorgan,RRS,2006-10-17,2010-12-31,f,3,L03_COMMITTEE_MEMBER,300,5,9,2002-10-08,2016-03-16,2002,2016,13,4,0,15,3,300,t,25,2,2,PROMOTION,1,250,,1,1,128.8888888888888889,121.604499591864,13.0,STABLE,f,10,12901,0.8860847257852041,9,,,,,,,,,,,,,,,,,47.5,LOW_RISK,40,f,50.0,SENIOR_CAREER,f,f
0588282566419,Lars,Beckman,M,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,2010-10-04,2026-09-28,f,4,L04_ACTIVE_MP,400,1,20,2010-10-04,2026-09-28,2010,2026,15,15,,15,4,400,t,15,,2,ENTRY,0,0,,0,0,92.5000000000000000,102.804425974760,,STAGNANT,f,10,6227,0.39215142480759896,5,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,LOW,19.36,4,1,1,1,HIGHLY_INFLUENTIAL,STRONG_BROKER,209,70.2,MEDIUM_RISK,40,f,40.0,SENIOR_CAREER,f,t
0780214960516,Eva,Lindh,S,Extra suppleant,"",uppdrag,CU,2015-09-01,2017-06-30,f,1,L01_OTHER_ENTRY,10,2,23,2015-09-01,2026-10-31,2015,2026,11,1,0,1,4,400,f,0,2,1,DEMOTION,-1,-40,,0,1,94.3478260869565217,107.938230603011,,DECLINING,f,60,7394,0.39215142480759896,6,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,LOW,22.15,4,1,1,1,LIMITED_INFLUENCE,STRONG_BROKER,124,44.6,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0114065053815,Rolf,Olsson,V,Ledamot,"",uppdrag,FiU,2002-11-22,2002-12-31,f,3,L03_COMMITTEE_MEMBER,300,2,9,2002-11-15,2006-10-02,2002,2006,3,0,0,0,3,300,t,0,2,2,PROMOTION,1,250,,1,0,128.8888888888888889,121.604499591864,3.0,RISING_STAR,f,10,13371,0.8860847257852041,10,,,,,,,,,,,,,,,,,49.5,LOW_RISK,40,f,55.0,EARLY_CAREER,t,f
0494242537816,Hans,Eklind,KD,Suppleant,"",uppdrag,NU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,8,22,2018-09-24,2026-10-27,2018,2026,8,2,0,17,4,400,f,0,2,2,LATERAL,0,0,,0,2,98.1818181818181818,108.821637372035,,DECLINING,f,60,8826,0.39215142480759896,7,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,32.42,9,5,1,1,INFLUENTIAL,STRONG_BROKER,208,55.8,HIGH_RISK,20,f,20.0,MID_CAREER,f,t
0537400268911,Caroline,Helmersson Olsson,S,Suppleant,"",uppdrag,UbU,2007-05-22,2010-10-04,f,2,L02_SUBSTITUTE_MP,50,4,23,2006-10-02,2026-09-28,2006,2026,19,3,0,3,4,400,f,0,2,1,LATERAL,0,0,,1,1,94.3478260869565217,107.938230603011,19.0,STABLE,f,50,5800,0.39215142480759896,5,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,LOW,23.92,5,2,1,0,LIMITED_INFLUENCE,STRONG_BROKER,124,48.1,MEDIUM_RISK,20,f,30.0,VETERAN_CAREER,f,f
043972220518,Jasenko,Omanovic,S,Ledamot,"",uppdrag,UU,2014-10-07,2014-11-25,f,3,L03_COMMITTEE_MEMBER,300,6,24,2006-10-02,2022-09-26,2006,2022,15,0,3,3,4,400,f,0,2,2,PROMOTION,1,250,0.33,2,2,104.5833333333333333,112.286062012265,7.5,STABLE,f,10,6227,0.39215142480759896,5,,,,,,,,,,,,,,,,,44.1,LOW_RISK,40,f,41.6,SENIOR_CAREER,f,f
0409540163215,Hans,Rothenberg,M,Suppleant,"",uppdrag,KU,2020-03-18,2020-09-03,f,2,L02_SUBSTITUTE_MP,50,23,23,2006-10-02,2022-09-26,2006,2022,15,0,0,54,4,400,f,0,2,,LATERAL,0,0,,4,6,105.2173913043478261,115.264141458817,3.8,DECLINING,f,60,6227,0.39215142480759896,5,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0117203219614,Jörgen,Warborn,M,Suppleant,"",uppdrag,FiU,2018-02-02,2019-06-17,f,2,L02_SUBSTITUTE_MP,50,5,9,2014-09-29,2029-07-16,2014,2029,14,1,1,9,4,400,f,0,2,3,LATERAL,0,0,0.00,0,1,172.2222222222222222,139.664500999739,,DECLINING,f,60,6613,0.39215142480759896,5,,,,,,,,,,,,,,,,,37.5,HIGH_RISK,20,f,25.0,SENIOR_CAREER,f,t
0977592683711,Magnus,Jacobsson,KD,Suppleant,"",Riksdagsorgan,NR,2018-10-09,2023-10-19,f,2,L02_SUBSTITUTE_MP,50,2,18,2018-10-02,2026-09-28,2018,2026,7,5,0,5,3,300,f,0,3,2,DEMOTION,-1,-250,,0,1,75.5555555555555556,79.8764478027174598,,DECLINING,f,60,13098,0.8860847257852041,10,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,31.99,8,5,1,1,INFLUENTIAL,STRONG_BROKER,208,53.9,HIGH_RISK,20,f,15.0,MID_CAREER,f,t
0573273704102,Christer,Erlandsson,S,Suppleant,"",uppdrag,LU,2004-10-19,2004-11-11,f,2,L02_SUBSTITUTE_MP,50,6,9,2002-10-08,2006-10-02,2002,2006,3,0,0,3,3,300,f,0,2,2,LATERAL,0,0,,0,1,73.3333333333333333,81.1035004039762625,,DECLINING,f,60,13371,0.8860847257852041,10,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,20,f,20.0,EARLY_CAREER,f,t
0125056691517,Lars-Axel,Nordell,KD,Suppleant,"",uppdrag,CU,2018-04-11,2018-09-24,f,2,L02_SUBSTITUTE_MP,50,12,12,2009-01-01,2018-09-24,2009,2018,9,0,2,33,4,400,f,0,2,,LATERAL,0,0,0.00,3,4,141.6666666666666667,132.024829314624,3.0,DECLINING,f,60,8613,0.39215142480759896,6,,,,,,,,,,,,,,,,,37.5,HIGH_RISK,20,f,25.0,SENIOR_CAREER,f,t
0853395328224,Lena,Hallengren,S,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,2006-10-07,2026-09-28,f,4,L04_ACTIVE_MP,400,3,18,2002-09-30,2026-10-13,2002,2026,24,19,0,36,9,900,f,0,4,3,LATERAL,0,0,,0,1,455.5555555555555556,251.599819427206,,DECLINING,f,60,70,0.003050682936975664,1,52.50,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,MEDIUM,38.65,12,8,1,1,LIMITED_INFLUENCE,STRONG_BROKER,124,43.4,HIGH_RISK,40,f,30.0,VETERAN_CAREER,f,t
0316345926026,Gustaf,Hoffstedt,M,Suppleant,"",Riksdagsorgan,VB,2013-01-22,2015-01-18,f,2,L02_SUBSTITUTE_MP,50,3,6,2010-10-04,2015-01-18,2010,2015,4,1,2,1,4,400,f,0,3,2,DEMOTION,-1,-250,-0.50,0,2,191.6666666666666667,145.535409971442,,DECLINING,t,90,11099,0.39215142480759896,9,,,,,,,,,,,,,,,,,17.5,HIGH_RISK,20,f,-25.0,MID_CAREER,f,t
0136801772915,Maria,Strömkvist,S,Suppleant,"",uppdrag,SkU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,15,22,2014-09-29,2022-09-26,2014,2022,7,2,0,16,4,400,f,0,2,2,LATERAL,0,0,,2,4,122.7272727272727273,120.347293589761,3.5,DECLINING,f,60,10002,0.39215142480759896,8,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,20,f,20.0,MID_CAREER,f,t
0409540163215,Hans,Rothenberg,M,Suppleant,"",uppdrag,TU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,17,23,2006-10-02,2022-09-26,2006,2022,15,2,0,50,4,400,f,0,2,2,LATERAL,0,0,,4,6,105.2173913043478261,115.264141458817,3.8,DECLINING,f,60,6227,0.39215142480759896,5,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0640627133410,Elisabeth,Falkhaven,MP,Suppleant,"",uppdrag,UbU,2021-10-13,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,16,20,2018-09-24,2022-09-26,2018,2022,4,0,0,13,4,400,f,0,2,2,LATERAL,0,0,,2,3,88.5000000000000000,105.132059810507,2.0,DECLINING,f,60,11099,0.39215142480759896,8,,,,,,,,LOW,10.00,0,0,0,0,MINIMAL_INFLUENCE,NON_BROKER,0,49.5,HIGH_RISK,20,f,25.0,MID_CAREER,f,t
0825441263617,Birger,Lahti,V,Suppleant,"",uppdrag,CU,2020-03-18,2026-09-28,f,2,L02_SUBSTITUTE_MP,50,12,20,2014-09-29,2026-10-12,2014,2026,12,6,0,32,4,400,f,0,2,2,LATERAL,0,0,,1,3,105.0000000000000000,111.691539518443,12.0,DECLINING,f,60,6945,0.39215142480759896,6,28.00,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,LOW_EFFECTIVENESS,PARTY_LOYAL,MEDIUM,29.46,8,5,1,1,LIMITED_INFLUENCE,STRONG_BROKER,27,37.3,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0880452278816,Mikaela,Valtersson,MP,Suppleant,"",uppdrag,UU,2003-01-23,2003-11-14,f,2,L02_SUBSTITUTE_MP,50,5,14,2002-09-30,2011-09-15,2002,2011,8,0,0,3,6,600,f,0,2,2,LATERAL,0,0,,0,2,180.0000000000000000,177.603088776229,,DECLINING,f,60,3787,0.1313873673992928,3,,,,,,,,,,,,,,,,,35.5,HIGH_RISK,20,f,20.0,MID_CAREER,f,t
0294138886823,Martin,Kinnunen,SD,Suppleant,"",uppdrag,SfU,2020-03-18,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,10,20,2014-09-29,2026-10-31,2014,2026,12,2,0,20,4,400,f,0,2,2,LATERAL,0,0,,1,3,103.0000000000000000,113.008849211024,12.0,DECLINING,f,60,6945,0.39215142480759896,5,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,27.52,7,4,1,1,INFLUENTIAL,STRONG_BROKER,208,57.2,HIGH_RISK,20,f,20.0,SENIOR_CAREER,f,t
0702674089702,Carl-Axel,Roslund,M,Suppleant,"",uppdrag,TU,2002-10-08,2005-04-05,f,2,L02_SUBSTITUTE_MP,50,4,6,2002-09-30,2006-10-02,2002,2006,4,2,0,2,4,400,f,0,2,2,LATERAL,0,0,,0,1,150.0000000000000000,144.337567297406,,DECLINING,f,60,11099,0.39215142480759896,9,,,,,,,,,,,,,,,,,37.5,HIGH_RISK,20,f,25.0,MID_CAREER,f,t
0409655917321,Jakob,Olofsgård,L,Suppleant,"",uppdrag,TU,2022-10-12,2024-04-22,f,2,L02_SUBSTITUTE_MP,50,9,12,2021-08-01,2026-09-28,2021,2026,5,1,0,11,5,500,f,0,2,2,LATERAL,0,0,,1,3,158.3333333333333333,160.511335702152,5.0,DECLINING,f,60,5498,0.3059696318380365,4,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,29.80,8,5,1,1,HIGHLY_INFLUENTIAL,STRONG_BROKER,209,59.1,HIGH_RISK,20,f,20.0,MID_CAREER,f,t
0843345349823,Anders,Hansson,M,Ledamot,"",uppdrag,FöU,2010-10-12,2014-09-29,f,3,L03_COMMITTEE_MEMBER,300,6,24,2006-10-02,2022-09-26,2006,2022,15,3,1,3,4,400,f,0,4,2,DEMOTION,-1,-100,-1.00,1,2,108.7500000000000000,120.979078769844,15.0,DECLINING,t,90,6227,0.39215142480759896,5,,,,,,,,,,,,,,,,,15.5,HIGH_RISK,40,f,-30.0,SENIOR_CAREER,f,t
0662032691523,Amalia,Rud Stenlöf,S,Ledamot,"",uppdrag,KU,2022-10-04,2026-09-28,f,3,L03_COMMITTEE_MEMBER,300,2,4,2022-09-26,2026-09-28,2022,2026,4,3,0,3,4,400,f,0,4,2,DEMOTION,-1,-100,,0,1,287.5000000000000000,143.069039278245,,DECLINING,f,60,11099,0.39215142480759896,8,28.67,0.00,14.51,STANDARD_BEHAVIOR,LOW_ABSENTEEISM,LOW_EFFECTIVENESS,PARTY_LOYAL,LOW,23.46,4,3,1,0,LIMITED_INFLUENCE,STRONG_BROKER,119,39.2,HIGH_RISK,40,f,20.0,MID_CAREER,f,t
0475778011711,Hans,Ekström,S,Ledamot,"",Riksdagsorgan,KD,2018-10-09,2022-10-09,f,3,L03_COMMITTEE_MEMBER,300,8,24,2010-10-04,2027-03-23,2010,2027,16,4,0,31,6,600,f,0,6,5,DEMOTION,-3,-300,,2,4,165.0000000000000000,178.442334289447,8.0,DECLINING,t,90,2554,0.1313873673992928,2,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,MEDIUM,29.63,8,4,1,1,LIMITED_INFLUENCE,STRONG_BROKER,124,28.4,CRITICAL_RISK,40,t,-15.0,VETERAN_CAREER,f,t
0980092192122,Joar,Forssell,L,Riksdagsledamot,Tjänstgörande,kammaruppdrag,kam,2018-09-24,2026-09-28,f,4,L04_ACTIVE_MP,400,1,29,2018-09-24,2026-10-26,2018,2026,8,8,,8,6,600,f,0,,3,ENTRY,0,0,,0,0,143.4482758620689655,152.095157647395,,STAGNANT,f,10,3787,0.1313873673992928,3,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,30.70,8,4,1,1,HIGHLY_INFLUENTIAL,STRONG_BROKER,209,60.8,MEDIUM_RISK,40,f,25.0,MID_CAREER,f,t
0473783431010,Morgan,Johansson,S,Suppleant,"",uppdrag,UFöU,2022-10-20,2022-12-21,f,2,L02_SUBSTITUTE_MP,50,16,18,2002-09-30,2026-10-26,2002,2026,24,0,0,15,9,900,f,0,3,2,DEMOTION,-1,-250,,3,8,329.4444444444444444,307.922649418147,8.0,DECLINING,t,90,70,0.003050682936975664,1,53.88,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,MODERATELY_EFFECTIVE,PARTY_LOYAL,MEDIUM,25.33,5,1,1,1,LIMITED_INFLUENCE,STRONG_BROKER,123,25.7,CRITICAL_RISK,20,t,-25.0,VETERAN_CAREER,f,t
0333193598116,Bo,Broman,SD,Suppleant,"",uppdrag,AU,2020-03-20,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,19,23,2018-09-24,2026-10-13,2018,2026,8,2,0,23,6,600,f,0,2,2,LATERAL,0,0,,1,3,130.8695652173913043,151.253114764285,8.0,DECLINING,f,60,3787,0.1313873673992928,3,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,MEDIUM,26.87,6,2,1,1,MODERATELY_INFLUENTIAL,STRONG_BROKER,207,54.9,HIGH_RISK,20,f,20.0,MID_CAREER,f,t
0387230530213,Crister,Carlsson,M,Statsrådsersättare,Ersättare,kammaruppdrag,kam,2022-10-18,2026-09-28,f,1,L01_OTHER_ENTRY,10,1,4,2022-10-18,2026-09-28,2022,2026,3,3,,3,3,300,f,0,,2,ENTRY,0,0,,0,0,102.5000000000000000,115.190060335083,,EARLY_CAREER,f,50,13371,0.8860847257852041,10,100.00,0.00,0.93,HIGH_PERFORMER,EXCELLENT_ATTENDANCE,HIGHLY_EFFECTIVE,PARTY_LOYAL,,,,,,,,,,45.5,MEDIUM_RISK,20,f,20.0,EARLY_CAREER,f,f
0522460069116,Cecilia,Magnusson,M,Ledamot,"",uppdrag,JuU,2002-10-08,2006-10-02,f,3,L03_COMMITTEE_MEMBER,300,1,17,2002-10-08,2018-09-24,2002,2018,15,3,,3,3,300,t,6,,2,ENTRY,0,0,,0,0,143.5294117647058824,131.772583798112,,STAGNANT,f,10,12850,0.8860847257852041,9,,,,,,,,,,,,,,,,,43.5,LOW_RISK,40,f,40.0,SENIOR_CAREER,f,t
0229350341619,Ilona,Szatmári Waldau,V,Suppleant,"",uppdrag,NU,2018-10-16,2022-09-26,f,2,L02_SUBSTITUTE_MP,50,4,20,2018-09-24,2026-10-27,2018,2026,8,3,0,10,4,400,f,0,2,3,LATERAL,0,0,,0,1,92.5000000000000000,102.804425974760,,DECLINING,f,60,8826,0.39215142480759896,7,28.00,0.00,0.93,STANDARD_BEHAVIOR,EXCELLENT_ATTENDANCE,LOW_EFFECTIVENESS,PARTY_LOYAL,MEDIUM,32.54,11,8,1,1,LIMITED_INFLUENCE,STRONG_BROKER,26,38.3,HIGH_RISK,20,f,25.0,MID_CAREER,f,t
